item_id,transaction_id,product_id,quantity,is_organic_purchased
I0001501,T000298,P00068,3,True
I0001502,T000298,P00048,2,True
I0001503,T000298,P00048,1,True
I0001504,T000298,P00155,3,False
I0001505,T000298,P00173,1,True
I0001506,T000298,P00112,1,False
I0001507,T000298,P00002,4,False
I0001508,T000299,P00178,4,False
I0001509,T000299,P00169,4,True
I0001510,T000299,P00078,3,False
I0001511,T000299,P00177,4,False
I0001512,T000299,P00078,1,False
I0001513,T000299,P00033,2,True
I0001514,T000300,P00007,2,False
I0001515,T000300,P00124,2,True
I0001516,T000300,P00167,2,False
I0001517,T000300,P00112,2,False
I0001518,T000301,P00109,1,True
I0001519,T000301,P00030,2,False
I0001520,T000301,P00040,4,False
I0001521,T000301,P00125,4,False
I0001522,T000301,P00006,4,False
I0001523,T000301,P00150,2,False
I0001524,T000302,P00003,1,False
I0001525,T000302,P00162,4,False
I0001526,T000302,P00107,4,False
I0001527,T000302,P00149,5,True
I0001528,T000302,P00142,3,True
I0001529,T000303,P00152,5,False
I0001530,T000303,P00174,4,False
I0001531,T000303,P00060,1,False
I0001532,T000303,P00136,1,True
I0001533,T000303,P00109,5,True
I0001534,T000303,P00081,5,False
I0001535,T000303,P00017,3,False
I0001536,T000304,P00074,2,False
I0001537,T000304,P00121,3,False
I0001538,T000304,P00113,2,False
I0001539,T000304,P00130,2,False
I0001540,T000305,P00076,4,False
I0001541,T000305,P00107,3,False
I0001542,T000305,P00121,2,False
I0001543,T000305,P00160,2,False
I0001544,T000306,P00045,2,False
I0001545,T000306,P00041,5,False
I0001546,T000306,P00126,1,False
I0001547,T000306,P00107,4,False
I0001548,T000307,P00092,3,False
I0001549,T000307,P00092,2,False
I0001550,T000307,P00045,5,False
I0001551,T000308,P00059,1,False
I0001552,T000308,P00144,1,False
I0001553,T000308,P00125,2,False
I0001554,T000308,P00088,2,False
I0001555,T000308,P00012,2,False
I0001556,T000308,P00039,1,False
I0001557,T000308,P00013,2,False
I0001558,T000309,P00162,1,False
I0001559,T000309,P00053,3,False
I0001560,T000309,P00041,3,False
I0001561,T000309,P00114,5,False
I0001562,T000310,P00086,2,False
I0001563,T000310,P00032,2,False
I0001564,T000310,P00113,4,False
I0001565,T000310,P00002,2,False
I0001566,T000310,P00122,3,False
I0001567,T000311,P00096,4,False
I0001568,T000311,P00093,2,False
I0001569,T000311,P00039,5,False
I0001570,T000311,P00108,2,False
I0001571,T000311,P00036,4,False
I0001572,T000312,P00175,3,False
I0001573,T000312,P00008,4,False
I0001574,T000312,P00038,1,False
I0001575,T000312,P00133,1,False
I0001576,T000312,P00022,3,False
I0001577,T000312,P00081,4,False
I0001578,T000312,P00043,4,False
I0001579,T000313,P00076,4,False
I0001580,T000313,P00103,5,False
I0001581,T000313,P00078,3,False
I0001582,T000313,P00089,1,False
I0001583,T000313,P00072,5,False
I0001584,T000313,P00157,2,False
I0001585,T000313,P00180,4,False
I0001586,T000314,P00022,1,False
I0001587,T000314,P00138,2,False
I0001588,T000314,P00100,1,False
I0001589,T000314,P00134,2,False
I0001590,T000314,P00055,1,False
I0001591,T000315,P00006,1,False
I0001592,T000315,P00139,2,False
I0001593,T000315,P00062,2,False
I0001594,T000315,P00109,1,False
I0001595,T000316,P00091,1,False
I0001596,T000316,P00013,1,False
I0001597,T000316,P00115,2,False
I0001598,T000316,P00147,1,False
I0001599,T000316,P00117,2,False
I0001600,T000316,P00061,1,False
I0001601,T000316,P00090,2,False
I0001602,T000317,P00064,1,False
I0001603,T000317,P00084,1,False
I0001604,T000317,P00093,2,False
I0001605,T000317,P00026,1,False
I0001606,T000317,P00109,2,False
I0001607,T000317,P00021,1,False
I0001608,T000317,P00016,2,False
I0001609,T000318,P00144,5,False
I0001610,T000318,P00102,3,False
I0001611,T000318,P00150,4,False
I0001612,T000318,P00163,4,False
I0001613,T000318,P00113,4,False
I0001614,T000318,P00107,2,False
I0001615,T000318,P00037,5,False
I0001616,T000319,P00136,1,False
I0001617,T000319,P00178,2,False
I0001618,T000319,P00117,4,False
I0001619,T000319,P00009,2,False
I0001620,T000319,P00144,3,False
I0001621,T000319,P00031,5,False
I0001622,T000319,P00105,1,False
I0001623,T000320,P00096,1,False
I0001624,T000320,P00096,1,False
I0001625,T000320,P00076,1,False
I0001626,T000321,P00073,1,False
I0001627,T000321,P00047,1,False
I0001628,T000321,P00001,1,False
I0001629,T000321,P00141,1,False
I0001630,T000321,P00018,1,False
I0001631,T000322,P00034,1,False
I0001632,T000322,P00130,3,False
I0001633,T000322,P00118,2,False
I0001634,T000322,P00171,2,False
I0001635,T000322,P00039,3,False
I0001636,T000322,P00084,1,False
I0001637,T000322,P00160,3,False
I0001638,T000323,P00087,3,False
I0001639,T000323,P00012,3,False
I0001640,T000323,P00114,3,False
I0001641,T000323,P00072,3,False
I0001642,T000323,P00023,1,False
I0001643,T000323,P00007,3,False
I0001644,T000324,P00022,1,False
I0001645,T000324,P00159,3,False
I0001646,T000324,P00148,1,False
I0001647,T000324,P00146,3,False
I0001648,T000324,P00049,2,False
I0001649,T000324,P00129,1,False
I0001650,T000324,P00031,3,False
I0001651,T000325,P00053,1,False
I0001652,T000325,P00149,2,False
I0001653,T000325,P00022,3,False
I0001654,T000325,P00156,2,False
I0001655,T000325,P00103,3,False
I0001656,T000326,P00047,4,False
I0001657,T000326,P00007,5,False
I0001658,T000326,P00082,4,False
I0001659,T000326,P00066,1,False
I0001660,T000326,P00030,1,False
I0001661,T000326,P00139,2,False
I0001662,T000327,P00174,1,False
I0001663,T000327,P00016,1,False
I0001664,T000327,P00047,1,False
I0001665,T000327,P00015,1,False
I0001666,T000327,P00100,1,False
I0001667,T000327,P00082,1,False
I0001668,T000328,P00031,1,False
I0001669,T000328,P00052,1,False
I0001670,T000328,P00153,1,False
I0001671,T000328,P00127,1,False
I0001672,T000328,P00030,1,False
I0001673,T000328,P00016,1,False
I0001674,T000329,P00008,1,False
I0001675,T000329,P00163,1,False
I0001676,T000329,P00005,1,False
I0001677,T000329,P00142,1,False
I0001678,T000329,P00064,1,False
I0001679,T000329,P00078,1,False
I0001680,T000330,P00044,2,False
I0001681,T000330,P00138,4,False
I0001682,T000330,P00143,4,False
I0001683,T000330,P00011,1,False
I0001684,T000330,P00119,5,False
I0001685,T000330,P00075,2,False
I0001686,T000330,P00001,1,False
I0001687,T000331,P00065,4,False
I0001688,T000331,P00090,2,False
I0001689,T000331,P00150,5,False
I0001690,T000331,P00073,1,False
I0001691,T000331,P00042,5,False
I0001692,T000331,P00145,1,False
I0001693,T000331,P00077,1,False
I0001694,T000332,P00072,4,False
I0001695,T000332,P00054,5,False
I0001696,T000332,P00130,3,False
I0001697,T000332,P00175,3,False
I0001698,T000332,P00163,3,False
I0001699,T000332,P00116,3,False
I0001700,T000332,P00063,3,False
I0001701,T000333,P00178,2,False
I0001702,T000333,P00166,1,False
I0001703,T000333,P00156,4,False
I0001704,T000334,P00138,1,False
I0001705,T000334,P00167,1,False
I0001706,T000334,P00138,1,False
I0001707,T000334,P00172,4,False
I0001708,T000334,P00173,1,False
I0001709,T000334,P00091,4,False
I0001710,T000335,P00057,1,False
I0001711,T000335,P00072,2,False
I0001712,T000335,P00050,1,False
I0001713,T000336,P00127,2,False
I0001714,T000336,P00010,2,False
I0001715,T000336,P00127,1,False
I0001716,T000336,P00002,1,False
I0001717,T000337,P00146,2,False
I0001718,T000337,P00044,1,False
I0001719,T000337,P00169,1,False
I0001720,T000337,P00017,1,False
I0001721,T000337,P00017,1,False
I0001722,T000338,P00174,1,False
I0001723,T000338,P00178,2,False
I0001724,T000338,P00175,2,False
I0001725,T000338,P00001,2,False
I0001726,T000339,P00105,2,False
I0001727,T000339,P00032,2,False
I0001728,T000339,P00127,2,False
I0001729,T000339,P00133,1,False
I0001730,T000339,P00058,1,False
I0001731,T000339,P00072,2,False
I0001732,T000340,P00020,1,False
I0001733,T000340,P00051,1,True
I0001734,T000340,P00085,1,True
I0001735,T000340,P00017,1,False
I0001736,T000340,P00008,1,False
I0001737,T000340,P00111,1,False
I0001738,T000341,P00028,1,False
I0001739,T000341,P00062,1,False
I0001740,T000341,P00014,1,True
I0001741,T000341,P00134,1,False
I0001742,T000342,P00161,1,False
I0001743,T000342,P00149,1,True
I0001744,T000342,P00022,1,False
I0001745,T000343,P00033,1,True
I0001746,T000343,P00114,1,False
I0001747,T000343,P00078,1,False
I0001748,T000344,P00098,1,False
I0001749,T000344,P00025,1,False
I0001750,T000344,P00060,1,False
I0001751,T000344,P00117,1,False
I0001752,T000344,P00119,1,False
I0001753,T000345,P00027,1,False
I0001754,T000345,P00153,1,False
I0001755,T000345,P00152,1,False
I0001756,T000346,P00108,2,False
I0001757,T000346,P00159,2,False
I0001758,T000346,P00048,1,False
I0001759,T000346,P00036,1,False
I0001760,T000346,P00016,1,False
I0001761,T000347,P00150,1,False
I0001762,T000347,P00038,2,False
I0001763,T000347,P00080,2,False
I0001764,T000347,P00075,2,False
I0001765,T000347,P00003,1,False
I0001766,T000348,P00051,1,False
I0001767,T000348,P00164,1,False
I0001768,T000348,P00018,2,False
I0001769,T000348,P00049,2,False
I0001770,T000348,P00178,2,False
I0001771,T000349,P00077,2,False
I0001772,T000349,P00085,1,False
I0001773,T000349,P00027,2,False
I0001774,T000349,P00011,2,False
I0001775,T000349,P00057,1,False
I0001776,T000349,P00164,1,False
I0001777,T000349,P00178,1,False
I0001778,T000350,P00103,2,True
I0001779,T000350,P00002,3,False
I0001780,T000350,P00003,1,False
I0001781,T000350,P00092,1,False
I0001782,T000351,P00050,5,False
I0001783,T000351,P00093,1,False
I0001784,T000351,P00008,2,False
I0001785,T000351,P00051,3,True
I0001786,T000351,P00045,2,True
I0001787,T000351,P00068,2,True
I0001788,T000352,P00006,2,False
I0001789,T000352,P00068,1,True
I0001790,T000352,P00006,2,False
I0001791,T000352,P00098,1,False
I0001792,T000353,P00062,3,False
I0001793,T000353,P00096,2,False
I0001794,T000353,P00135,5,False
I0001795,T000353,P00112,1,False
I0001796,T000353,P00031,2,False
I0001797,T000353,P00034,2,False
I0001798,T000354,P00012,5,False
I0001799,T000354,P00151,2,False
I0001800,T000354,P00138,3,False
I0001801,T000354,P00039,3,False
I0001802,T000355,P00150,4,False
I0001803,T000355,P00054,1,False
I0001804,T000355,P00121,5,False
I0001805,T000355,P00017,2,False
I0001806,T000355,P00131,4,False
I0001807,T000355,P00166,5,False
I0001808,T000355,P00096,4,False
I0001809,T000356,P00149,2,True
I0001810,T000356,P00164,1,False
I0001811,T000356,P00054,1,False
I0001812,T000356,P00052,2,False
I0001813,T000356,P00061,2,False
I0001814,T000357,P00041,2,True
I0001815,T000357,P00066,1,False
I0001816,T000357,P00035,1,False
I0001817,T000357,P00076,2,True
I0001818,T000357,P00133,2,False
I0001819,T000357,P00059,1,False
I0001820,T000357,P00120,2,False
I0001821,T000358,P00095,2,True
I0001822,T000358,P00082,2,True
I0001823,T000358,P00098,1,False
I0001824,T000358,P00046,2,False
I0001825,T000358,P00060,2,False
I0001826,T000358,P00166,1,False
I0001827,T000359,P00132,1,True
I0001828,T000359,P00071,1,False
I0001829,T000359,P00026,1,False
I0001830,T000359,P00019,2,False
I0001831,T000359,P00010,1,False
I0001832,T000359,P00086,1,False
I0001833,T000359,P00173,2,True
I0001834,T000360,P00036,2,True
I0001835,T000360,P00003,2,False
I0001836,T000360,P00073,2,False
I0001837,T000360,P00104,2,False
I0001838,T000360,P00149,1,True
I0001839,T000360,P00121,1,False
I0001840,T000360,P00102,1,True
I0001841,T000361,P00088,1,False
I0001842,T000361,P00081,2,False
I0001843,T000361,P00110,4,False
I0001844,T000361,P00054,4,False
I0001845,T000361,P00116,1,False
I0001846,T000361,P00096,2,False
I0001847,T000362,P00128,3,False
I0001848,T000362,P00087,2,False
I0001849,T000362,P00108,4,False
I0001850,T000363,P00040,3,False
I0001851,T000363,P00146,4,False
I0001852,T000363,P00098,2,False
I0001853,T000363,P00101,1,False
I0001854,T000364,P00085,4,True
I0001855,T000364,P00164,3,False
I0001856,T000364,P00024,2,False
I0001857,T000365,P00126,1,True
I0001858,T000365,P00048,2,True
I0001859,T000365,P00018,4,False
I0001860,T000365,P00073,2,False
I0001861,T000365,P00060,3,False
I0001862,T000365,P00169,1,True
I0001863,T000365,P00117,1,False
I0001864,T000366,P00106,4,False
I0001865,T000366,P00041,1,True
I0001866,T000366,P00034,4,False
I0001867,T000366,P00123,1,True
I0001868,T000366,P00100,2,False
I0001869,T000367,P00148,2,False
I0001870,T000367,P00151,1,False
I0001871,T000367,P00129,3,False
I0001872,T000367,P00176,2,False
I0001873,T000367,P00071,1,False
I0001874,T000367,P00002,1,False
I0001875,T000367,P00115,1,False
I0001876,T000368,P00085,3,False
I0001877,T000368,P00126,2,False
I0001878,T000368,P00119,3,False
I0001879,T000368,P00011,3,False
I0001880,T000368,P00024,2,False
I0001881,T000368,P00166,2,False
I0001882,T000368,P00089,3,False
I0001883,T000369,P00099,2,True
I0001884,T000369,P00179,1,False
I0001885,T000369,P00101,1,False
I0001886,T000369,P00062,2,False
I0001887,T000369,P00071,3,False
I0001888,T000369,P00171,1,False
I0001889,T000370,P00142,1,True
I0001890,T000370,P00095,1,True
I0001891,T000370,P00027,3,True
I0001892,T000370,P00105,4,False
I0001893,T000370,P00043,3,True
I0001894,T000370,P00054,1,False
I0001895,T000371,P00088,4,False
I0001896,T000371,P00050,4,False
I0001897,T000371,P00010,1,False
I0001898,T000371,P00065,1,False
I0001899,T000371,P00035,3,False
I0001900,T000371,P00172,4,True
I0001901,T000372,P00072,1,False
I0001902,T000372,P00044,1,False
I0001903,T000372,P00156,1,False
I0001904,T000372,P00046,2,False
I0001905,T000372,P00032,2,False
I0001906,T000372,P00044,1,False
I0001907,T000373,P00113,2,False
I0001908,T000373,P00046,1,False
I0001909,T000373,P00009,1,False
I0001910,T000373,P00114,1,False
I0001911,T000374,P00177,2,False
I0001912,T000374,P00114,1,False
I0001913,T000374,P00154,1,False
I0001914,T000374,P00013,2,False
I0001915,T000374,P00052,1,False
I0001916,T000374,P00096,1,False
I0001917,T000375,P00004,2,False
I0001918,T000375,P00050,1,False
I0001919,T000375,P00057,1,False
I0001920,T000376,P00144,3,False
I0001921,T000376,P00049,3,False
I0001922,T000376,P00054,3,False
I0001923,T000376,P00102,2,False
I0001924,T000376,P00031,1,False
I0001925,T000377,P00004,2,False
I0001926,T000377,P00168,2,False
I0001927,T000377,P00004,2,False
I0001928,T000377,P00055,2,False
I0001929,T000378,P00018,1,False
I0001930,T000378,P00106,2,False
I0001931,T000378,P00154,2,False
I0001932,T000379,P00025,2,False
I0001933,T000379,P00162,2,False
I0001934,T000379,P00174,1,False
I0001935,T000379,P00086,1,False
I0001936,T000379,P00163,2,False
I0001937,T000380,P00006,1,False
I0001938,T000380,P00080,2,False
I0001939,T000380,P00110,2,False
I0001940,T000380,P00159,1,False
I0001941,T000381,P00052,2,False
I0001942,T000381,P00097,2,False
I0001943,T000381,P00165,1,False
I0001944,T000381,P00061,4,False
I0001945,T000381,P00085,2,False
I0001946,T000382,P00007,2,False
I0001947,T000382,P00085,3,False
I0001948,T000382,P00063,2,False
I0001949,T000382,P00139,1,False
I0001950,T000382,P00171,2,False
I0001951,T000383,P00083,2,False
I0001952,T000383,P00114,1,False
I0001953,T000383,P00017,4,False
I0001954,T000383,P00018,2,False
I0001955,T000383,P00014,2,False
I0001956,T000383,P00053,2,False
I0001957,T000383,P00024,2,False
I0001958,T000384,P00063,2,False
I0001959,T000384,P00046,3,False
I0001960,T000384,P00064,2,False
I0001961,T000384,P00074,3,False
I0001962,T000385,P00021,2,False
I0001963,T000385,P00102,2,False
I0001964,T000385,P00043,2,False
I0001965,T000385,P00113,2,False
I0001966,T000385,P00130,3,False
I0001967,T000385,P00111,1,False
I0001968,T000386,P00110,1,False
I0001969,T000386,P00077,3,False
I0001970,T000386,P00138,1,False
I0001971,T000386,P00142,3,False
I0001972,T000386,P00045,2,False
I0001973,T000386,P00098,2,False
I0001974,T000387,P00156,2,False
I0001975,T000387,P00019,2,False
I0001976,T000387,P00035,3,False
I0001977,T000387,P00121,1,False
I0001978,T000387,P00040,1,False
I0001979,T000387,P00002,1,False
I0001980,T000387,P00129,3,False
I0001981,T000388,P00102,3,False
I0001982,T000388,P00096,2,False
I0001983,T000388,P00126,2,False
I0001984,T000388,P00165,3,False
I0001985,T000388,P00019,2,False
I0001986,T000388,P00010,1,False
I0001987,T000389,P00179,1,False
I0001988,T000389,P00167,4,False
I0001989,T000389,P00109,2,False
I0001990,T000389,P00063,4,False
I0001991,T000389,P00009,3,False
I0001992,T000390,P00155,4,False
I0001993,T000390,P00175,2,False
I0001994,T000390,P00066,2,False
I0001995,T000390,P00155,5,False
I0001996,T000390,P00170,2,False
I0001997,T000391,P00151,1,False
I0001998,T000391,P00133,2,False
I0001999,T000391,P00109,2,False
I0002000,T000391,P00110,3,False
I0002001,T000391,P00178,3,False
I0002002,T000391,P00129,5,False
I0002003,T000392,P00023,1,False
I0002004,T000392,P00163,5,False
I0002005,T000392,P00089,2,False
I0002006,T000392,P00069,2,False
I0002007,T000392,P00102,3,False
I0002008,T000392,P00002,2,False
I0002009,T000393,P00046,1,False
I0002010,T000393,P00048,1,True
I0002011,T000393,P00051,1,True
I0002012,T000393,P00047,1,False
I0002013,T000394,P00016,1,False
I0002014,T000394,P00050,1,False
I0002015,T000394,P00105,1,False
I0002016,T000394,P00161,1,False
I0002017,T000395,P00022,1,False
I0002018,T000395,P00032,1,True
I0002019,T000395,P00017,1,False
I0002020,T000395,P00008,1,False
I0002021,T000395,P00123,1,True
I0002022,T000396,P00069,1,False
I0002023,T000396,P00171,1,False
I0002024,T000396,P00025,1,False
I0002025,T000397,P00095,2,False
I0002026,T000397,P00081,1,False
I0002027,T000397,P00093,2,False
I0002028,T000397,P00097,1,False
I0002029,T000397,P00092,2,False
I0002030,T000398,P00036,1,False
I0002031,T000398,P00155,1,False
I0002032,T000398,P00136,2,False
I0002033,T000398,P00180,1,False
I0002034,T000398,P00095,2,False
I0002035,T000398,P00159,2,False
I0002036,T000399,P00005,2,False
I0002037,T000399,P00012,2,False
I0002038,T000399,P00174,2,False
I0002039,T000399,P00060,2,False
I0002040,T000399,P00103,1,False
I0002041,T000400,P00076,1,False
I0002042,T000400,P00037,1,False
I0002043,T000400,P00033,2,False
I0002044,T000400,P00023,2,False
I0002045,T000400,P00173,2,False
I0002046,T000400,P00044,2,False
I0002047,T000401,P00055,1,False
I0002048,T000401,P00169,1,False
I0002049,T000401,P00028,2,False
I0002050,T000401,P00008,1,False
I0002051,T000402,P00137,1,False
I0002052,T000402,P00024,1,False
I0002053,T000402,P00058,1,False
I0002054,T000402,P00165,1,False
I0002055,T000403,P00058,1,False
I0002056,T000403,P00030,1,False
I0002057,T000403,P00023,1,False
I0002058,T000403,P00023,1,False
I0002059,T000404,P00095,1,False
I0002060,T000404,P00081,1,False
I0002061,T000404,P00148,1,False
I0002062,T000404,P00080,1,False
I0002063,T000404,P00152,1,False
I0002064,T000404,P00100,1,False
I0002065,T000404,P00082,1,False
I0002066,T000405,P00003,3,False
I0002067,T000405,P00118,2,False
I0002068,T000405,P00038,2,False
I0002069,T000405,P00057,2,False
I0002070,T000405,P00175,2,False
I0002071,T000405,P00038,3,False
I0002072,T000406,P00129,3,False
I0002073,T000406,P00032,2,False
I0002074,T000406,P00147,2,False
I0002075,T000406,P00162,1,False
I0002076,T000406,P00127,2,False
I0002077,T000407,P00125,4,False
I0002078,T000407,P00077,2,False
I0002079,T000407,P00006,4,False
I0002080,T000407,P00087,4,False
I0002081,T000408,P00019,3,False
I0002082,T000408,P00073,2,False
I0002083,T000408,P00180,4,False
I0002084,T000408,P00025,2,False
I0002085,T000408,P00083,1,False
I0002086,T000408,P00078,4,False
I0002087,T000409,P00179,4,False
I0002088,T000409,P00075,2,False
I0002089,T000409,P00054,2,False
I0002090,T000409,P00051,1,False
I0002091,T000409,P00093,1,False
I0002092,T000409,P00174,2,False
I0002093,T000410,P00025,3,False
I0002094,T000410,P00122,2,False
I0002095,T000410,P00014,1,False
I0002096,T000411,P00031,2,False
I0002097,T000411,P00102,4,True
I0002098,T000411,P00078,2,False
I0002099,T000412,P00167,4,False
I0002100,T000412,P00071,4,False
I0002101,T000412,P00095,1,True
I0002102,T000412,P00031,1,False
I0002103,T000412,P00022,1,False
I0002104,T000412,P00126,2,True
I0002105,T000413,P00152,2,False
I0002106,T000413,P00099,4,True
I0002107,T000413,P00166,4,False
I0002108,T000414,P00017,2,False
I0002109,T000414,P00104,1,False
I0002110,T000414,P00101,4,False
I0002111,T000414,P00017,1,False
I0002112,T000414,P00054,1,False
I0002113,T000415,P00115,3,False
I0002114,T000415,P00032,1,True
I0002115,T000415,P00033,2,True
I0002116,T000415,P00168,2,True
I0002117,T000415,P00023,3,False
I0002118,T000415,P00009,1,True
I0002119,T000415,P00032,3,True
I0002120,T000416,P00012,3,False
I0002121,T000416,P00076,3,False
I0002122,T000416,P00137,2,False
I0002123,T000416,P00036,3,False
I0002124,T000416,P00126,3,False
I0002125,T000417,P00170,1,False
I0002126,T000417,P00061,1,False
I0002127,T000417,P00049,1,False
I0002128,T000418,P00142,1,False
I0002129,T000418,P00152,2,False
I0002130,T000418,P00072,1,False
I0002131,T000418,P00160,2,False
I0002132,T000418,P00020,3,False
I0002133,T000418,P00066,2,False
I0002134,T000418,P00098,3,False
I0002135,T000419,P00138,1,False
I0002136,T000419,P00019,1,False
I0002137,T000419,P00163,1,False
I0002138,T000419,P00096,1,False
I0002139,T000420,P00098,1,False
I0002140,T000420,P00155,1,False
I0002141,T000420,P00020,1,False
I0002142,T000420,P00032,1,False
I0002143,T000420,P00176,1,False
I0002144,T000420,P00017,1,False
I0002145,T000421,P00071,1,False
I0002146,T000421,P00026,2,False
I0002147,T000421,P00057,2,False
I0002148,T000421,P00027,1,False
I0002149,T000422,P00136,3,False
I0002150,T000422,P00180,5,False
I0002151,T000422,P00073,5,False
I0002152,T000423,P00082,4,False
I0002153,T000423,P00047,3,False
I0002154,T000423,P00174,5,False
I0002155,T000423,P00142,5,False
I0002156,T000424,P00097,3,False
I0002157,T000424,P00069,1,False
I0002158,T000424,P00164,2,False
I0002159,T000424,P00064,3,False
I0002160,T000425,P00091,2,False
I0002161,T000425,P00129,2,False
I0002162,T000425,P00071,2,False
I0002163,T000425,P00134,3,False
I0002164,T000425,P00059,2,False
I0002165,T000425,P00163,1,False
I0002166,T000426,P00163,1,False
I0002167,T000426,P00020,3,False
I0002168,T000426,P00062,1,False
I0002169,T000427,P00142,2,False
I0002170,T000427,P00003,2,False
I0002171,T000427,P00174,3,False
I0002172,T000427,P00035,2,False
I0002173,T000427,P00128,3,False
I0002174,T000428,P00089,1,False
I0002175,T000428,P00170,3,False
I0002176,T000428,P00176,3,False
I0002177,T000428,P00011,3,False
I0002178,T000428,P00115,1,False
I0002179,T000428,P00173,3,False
I0002180,T000428,P00058,1,False
I0002181,T000429,P00109,2,False
I0002182,T000429,P00098,1,False
I0002183,T000429,P00096,1,False
I0002184,T000430,P00077,2,False
I0002185,T000430,P00076,2,False
I0002186,T000430,P00055,1,False
I0002187,T000430,P00162,3,False
I0002188,T000430,P00101,1,False
I0002189,T000431,P00159,2,False
I0002190,T000431,P00015,2,False
I0002191,T000431,P00002,3,False
I0002192,T000431,P00118,2,False
I0002193,T000431,P00077,2,False
I0002194,T000431,P00028,1,False
I0002195,T000432,P00003,1,False
I0002196,T000432,P00111,2,False
I0002197,T000432,P00051,1,False
I0002198,T000432,P00136,3,False
I0002199,T000432,P00040,2,False
I0002200,T000433,P00102,3,False
I0002201,T000433,P00077,3,False
I0002202,T000433,P00110,2,False
I0002203,T000433,P00138,3,False
I0002204,T000433,P00028,4,False
I0002205,T000433,P00169,4,False
I0002206,T000434,P00029,2,False
I0002207,T000434,P00073,1,False
I0002208,T000434,P00035,4,False
I0002209,T000434,P00108,3,False
I0002210,T000435,P00171,3,False
I0002211,T000435,P00031,4,False
I0002212,T000435,P00126,4,False
I0002213,T000435,P00175,2,False
I0002214,T000435,P00084,4,False
I0002215,T000435,P00129,4,False
I0002216,T000436,P00129,1,False
I0002217,T000436,P00176,2,False
I0002218,T000436,P00014,3,False
I0002219,T000436,P00110,5,False
I0002220,T000436,P00003,4,False
I0002221,T000437,P00110,2,False
I0002222,T000437,P00159,2,False
I0002223,T000437,P00131,2,False
I0002224,T000438,P00122,1,True
I0002225,T000438,P00180,5,False
I0002226,T000438,P00157,2,False
I0002227,T000438,P00049,5,False
I0002228,T000439,P00034,4,False
I0002229,T000439,P00010,3,False
I0002230,T000439,P00050,2,False
I0002231,T000440,P00079,3,False
I0002232,T000440,P00163,1,False
I0002233,T000440,P00057,2,False
I0002234,T000440,P00110,2,False
I0002235,T000440,P00016,3,False
I0002236,T000440,P00110,3,False
I0002237,T000440,P00014,2,False
I0002238,T000441,P00108,1,False
I0002239,T000441,P00082,1,False
I0002240,T000441,P00047,1,False
I0002241,T000441,P00001,1,False
I0002242,T000441,P00170,3,False
I0002243,T000442,P00156,1,False
I0002244,T000442,P00111,1,False
I0002245,T000442,P00065,2,False
I0002246,T000442,P00094,2,False
I0002247,T000442,P00078,1,False
I0002248,T000443,P00093,3,False
I0002249,T000443,P00093,3,False
I0002250,T000443,P00151,3,False
I0002251,T000443,P00155,2,False
I0002252,T000443,P00061,3,False
I0002253,T000444,P00031,1,False
I0002254,T000444,P00151,2,False
I0002255,T000444,P00050,4,False
I0002256,T000444,P00026,1,False
I0002257,T000444,P00140,3,False
I0002258,T000444,P00078,4,False
I0002259,T000444,P00052,2,False
I0002260,T000445,P00065,3,False
I0002261,T000445,P00094,4,False
I0002262,T000445,P00162,1,False
I0002263,T000445,P00112,1,False
I0002264,T000445,P00124,4,False
I0002265,T000445,P00135,1,False
I0002266,T000445,P00043,3,False
I0002267,T000446,P00145,1,False
I0002268,T000446,P00178,2,False
I0002269,T000446,P00102,4,False
I0002270,T000447,P00156,3,False
I0002271,T000447,P00053,2,False
I0002272,T000447,P00001,2,False
I0002273,T000447,P00147,2,False
I0002274,T000447,P00152,1,False
I0002275,T000447,P00132,4,False
I0002276,T000448,P00057,3,False
I0002277,T000448,P00069,5,False
I0002278,T000448,P00031,2,False
I0002279,T000448,P00058,1,False
I0002280,T000448,P00137,2,False
I0002281,T000449,P00070,1,False
I0002282,T000449,P00165,2,False
I0002283,T000449,P00054,5,False
I0002284,T000449,P00030,1,False
I0002285,T000450,P00022,5,False
I0002286,T000450,P00068,2,False
I0002287,T000450,P00105,5,False
I0002288,T000450,P00076,3,False
I0002289,T000450,P00015,1,False
I0002290,T000451,P00066,1,False
I0002291,T000451,P00138,5,False
I0002292,T000451,P00028,4,False
I0002293,T000451,P00168,3,False
I0002294,T000452,P00060,1,False
I0002295,T000452,P00095,1,False
I0002296,T000452,P00123,1,False
I0002297,T000452,P00127,1,False
I0002298,T000452,P00118,1,False
I0002299,T000452,P00046,1,False
I0002300,T000453,P00080,1,False
I0002301,T000453,P00046,1,False
I0002302,T000453,P00176,1,False
I0002303,T000454,P00117,1,False
I0002304,T000454,P00026,1,False
I0002305,T000454,P00004,1,False
I0002306,T000454,P00097,1,False
I0002307,T000455,P00064,1,False
I0002308,T000455,P00069,1,False
I0002309,T000455,P00161,1,False
I0002310,T000455,P00003,1,False
I0002311,T000456,P00036,1,False
I0002312,T000456,P00145,1,False
I0002313,T000456,P00042,1,False
I0002314,T000456,P00085,1,False
I0002315,T000457,P00012,1,False
I0002316,T000457,P00140,1,False
I0002317,T000457,P00027,1,True
I0002318,T000458,P00110,1,False
I0002319,T000458,P00038,1,False
I0002320,T000458,P00168,1,True
I0002321,T000458,P00058,1,True
