item_id,transaction_id,product_id,quantity,is_organic_purchased
I0008742,T001767,P00134,2,True
I0008743,T001768,P00080,3,False
I0008744,T001768,P00015,2,True
I0008745,T001768,P00153,3,True
I0008746,T001768,P00129,4,False
I0008747,T001769,P00155,3,False
I0008748,T001769,P00053,2,False
I0008749,T001769,P00105,3,False
I0008750,T001770,P00138,3,False
I0008751,T001770,P00038,1,True
I0008752,T001770,P00109,3,False
I0008753,T001771,P00141,3,True
I0008754,T001771,P00034,2,False
I0008755,T001771,P00045,1,False
I0008756,T001771,P00013,2,True
I0008757,T001772,P00016,1,True
I0008758,T001772,P00140,2,False
I0008759,T001772,P00041,1,False
I0008760,T001772,P00001,1,True
I0008761,T001772,P00061,3,False
I0008762,T001772,P00169,3,False
I0008763,T001773,P00134,1,False
I0008764,T001773,P00164,4,False
I0008765,T001773,P00057,4,False
I0008766,T001773,P00003,2,False
I0008767,T001773,P00138,5,False
I0008768,T001773,P00174,1,False
I0008769,T001774,P00154,1,False
I0008770,T001774,P00120,5,False
I0008771,T001774,P00152,3,False
I0008772,T001774,P00166,4,False
I0008773,T001774,P00110,4,False
I0008774,T001774,P00048,1,False
I0008775,T001775,P00013,2,True
I0008776,T001775,P00003,2,False
I0008777,T001775,P00030,2,False
I0008778,T001776,P00047,2,False
I0008779,T001776,P00118,1,False
I0008780,T001776,P00136,3,False
I0008781,T001777,P00068,3,False
I0008782,T001777,P00093,3,False
I0008783,T001777,P00094,4,False
I0008784,T001777,P00156,4,False
I0008785,T001777,P00037,5,False
I0008786,T001777,P00102,3,False
I0008787,T001777,P00087,4,False
I0008788,T001778,P00061,4,False
I0008789,T001778,P00115,1,False
I0008790,T001778,P00177,5,False
I0008791,T001779,P00098,4,False
I0008792,T001779,P00140,2,False
I0008793,T001779,P00007,3,False
I0008794,T001779,P00094,4,False
I0008795,T001779,P00054,4,False
I0008796,T001779,P00026,2,False
I0008797,T001780,P00012,2,False
I0008798,T001780,P00036,2,False
I0008799,T001780,P00176,3,True
I0008800,T001780,P00171,4,False
I0008801,T001780,P00018,3,False
I0008802,T001781,P00127,4,False
I0008803,T001781,P00053,2,False
I0008804,T001781,P00001,3,True
I0008805,T001781,P00175,1,False
I0008806,T001782,P00176,3,True
I0008807,T001782,P00045,1,False
I0008808,T001782,P00096,2,False
I0008809,T001783,P00102,4,False
I0008810,T001783,P00054,4,False
I0008811,T001783,P00068,4,False
I0008812,T001783,P00007,3,False
I0008813,T001783,P00100,3,True
I0008814,T001783,P00097,4,False
I0008815,T001783,P00152,4,False
I0008816,T001784,P00072,1,False
I0008817,T001784,P00125,1,False
I0008818,T001784,P00103,1,False
I0008819,T001785,P00030,1,False
I0008820,T001785,P00124,1,False
I0008821,T001785,P00099,1,False
I0008822,T001785,P00154,1,False
I0008823,T001785,P00072,1,False
I0008824,T001785,P00012,1,False
I0008825,T001785,P00013,1,False
I0008826,T001786,P00132,2,False
I0008827,T001786,P00072,4,True
I0008828,T001786,P00032,5,True
I0008829,T001786,P00050,1,False
I0008830,T001787,P00103,1,True
I0008831,T001787,P00123,3,False
I0008832,T001787,P00174,4,True
I0008833,T001787,P00135,5,False
I0008834,T001787,P00134,3,True
I0008835,T001787,P00148,4,True
I0008836,T001787,P00073,5,False
I0008837,T001788,P00032,1,False
I0008838,T001788,P00072,3,False
I0008839,T001788,P00105,2,False
I0008840,T001788,P00107,2,False
I0008841,T001788,P00133,3,False
I0008842,T001788,P00025,3,False
I0008843,T001789,P00020,2,False
I0008844,T001789,P00055,3,False
I0008845,T001789,P00176,3,False
I0008846,T001789,P00081,2,False
I0008847,T001789,P00063,1,False
I0008848,T001789,P00105,1,False
I0008849,T001790,P00091,2,False
I0008850,T001790,P00046,3,False
I0008851,T001790,P00107,1,False
I0008852,T001790,P00108,3,False
I0008853,T001790,P00079,3,False
I0008854,T001791,P00147,1,False
I0008855,T001791,P00135,3,False
I0008856,T001791,P00152,3,False
I0008857,T001792,P00136,1,False
I0008858,T001792,P00179,1,False
I0008859,T001792,P00030,1,False
I0008860,T001792,P00165,1,False
I0008861,T001792,P00128,1,False
I0008862,T001792,P00110,2,False
I0008863,T001793,P00031,1,False
I0008864,T001793,P00020,1,False
I0008865,T001793,P00158,1,False
I0008866,T001793,P00069,1,False
I0008867,T001793,P00012,1,False
I0008868,T001793,P00177,1,False
I0008869,T001794,P00096,1,False
I0008870,T001794,P00129,1,False
I0008871,T001794,P00088,1,False
I0008872,T001794,P00061,1,False
I0008873,T001794,P00040,1,False
I0008874,T001795,P00083,1,False
I0008875,T001795,P00028,1,False
I0008876,T001795,P00070,1,False
I0008877,T001795,P00154,1,False
I0008878,T001796,P00047,1,False
I0008879,T001796,P00104,1,False
I0008880,T001796,P00032,1,True
I0008881,T001797,P00026,1,False
I0008882,T001797,P00143,1,False
I0008883,T001797,P00082,1,False
I0008884,T001797,P00025,1,False
I0008885,T001797,P00100,1,True
I0008886,T001798,P00121,1,False
I0008887,T001798,P00134,1,True
I0008888,T001798,P00160,1,True
I0008889,T001799,P00144,1,False
I0008890,T001799,P00180,1,False
I0008891,T001799,P00118,1,False
I0008892,T001800,P00108,1,False
I0008893,T001800,P00131,1,False
I0008894,T001800,P00018,1,False
I0008895,T001801,P00116,1,False
I0008896,T001801,P00123,1,False
I0008897,T001801,P00031,1,False
I0008898,T001801,P00169,1,False
I0008899,T001801,P00076,1,False
I0008900,T001801,P00047,1,False
I0008901,T001802,P00025,1,False
I0008902,T001802,P00016,1,False
I0008903,T001802,P00173,1,False
I0008904,T001802,P00048,1,False
I0008905,T001802,P00112,1,False
I0008906,T001803,P00026,1,False
I0008907,T001803,P00075,1,False
I0008908,T001803,P00044,1,False
I0008909,T001803,P00142,1,False
I0008910,T001803,P00040,1,False
I0008911,T001803,P00041,1,False
I0008912,T001803,P00063,1,False
I0008913,T001804,P00180,1,False
I0008914,T001804,P00031,4,False
I0008915,T001804,P00169,1,False
I0008916,T001804,P00087,4,False
I0008917,T001804,P00071,1,False
I0008918,T001805,P00120,1,False
I0008919,T001805,P00082,2,False
I0008920,T001805,P00163,1,False
I0008921,T001805,P00077,2,False
I0008922,T001806,P00046,2,False
I0008923,T001806,P00020,1,False
I0008924,T001806,P00007,1,False
I0008925,T001806,P00082,2,False
I0008926,T001806,P00082,2,False
I0008927,T001806,P00047,1,False
I0008928,T001806,P00010,1,False
I0008929,T001807,P00150,2,False
I0008930,T001807,P00154,1,False
I0008931,T001807,P00043,2,False
I0008932,T001807,P00060,1,False
I0008933,T001807,P00138,2,False
I0008934,T001807,P00024,2,False
I0008935,T001808,P00174,1,False
I0008936,T001808,P00160,1,False
I0008937,T001808,P00079,1,False
I0008938,T001808,P00072,1,False
I0008939,T001808,P00076,1,False
I0008940,T001808,P00097,2,False
I0008941,T001808,P00173,1,False
I0008942,T001809,P00049,1,False
I0008943,T001809,P00077,1,False
I0008944,T001809,P00061,2,False
I0008945,T001809,P00054,2,False
I0008946,T001809,P00095,1,False
I0008947,T001809,P00135,2,False
I0008948,T001810,P00073,2,False
I0008949,T001810,P00144,2,False
I0008950,T001810,P00099,5,False
I0008951,T001810,P00035,5,False
I0008952,T001811,P00053,3,False
I0008953,T001811,P00006,5,False
I0008954,T001811,P00089,2,False
I0008955,T001811,P00144,5,False
I0008956,T001811,P00160,3,True
I0008957,T001812,P00146,4,True
I0008958,T001812,P00155,4,False
I0008959,T001812,P00073,3,False
I0008960,T001812,P00054,3,False
I0008961,T001813,P00012,3,False
I0008962,T001813,P00118,1,False
I0008963,T001813,P00141,5,True
I0008964,T001813,P00052,1,True
I0008965,T001813,P00010,5,False
I0008966,T001814,P00133,4,False
I0008967,T001814,P00111,4,False
I0008968,T001814,P00151,3,False
I0008969,T001814,P00117,1,False
I0008970,T001814,P00105,1,False
I0008971,T001814,P00118,1,False
I0008972,T001815,P00067,4,False
I0008973,T001815,P00022,1,False
I0008974,T001815,P00007,2,False
I0008975,T001816,P00087,4,False
I0008976,T001816,P00123,3,False
I0008977,T001816,P00108,4,False
I0008978,T001817,P00139,4,False
I0008979,T001817,P00006,1,False
I0008980,T001817,P00099,4,False
I0008981,T001818,P00073,2,False
I0008982,T001818,P00095,4,False
I0008983,T001818,P00148,3,False
I0008984,T001818,P00005,3,False
I0008985,T001819,P00088,2,False
I0008986,T001819,P00012,1,False
I0008987,T001819,P00068,1,False
I0008988,T001819,P00144,2,False
I0008989,T001819,P00019,2,False
I0008990,T001819,P00180,3,True
I0008991,T001820,P00077,1,False
I0008992,T001820,P00034,2,False
I0008993,T001820,P00015,3,True
I0008994,T001821,P00110,3,True
I0008995,T001821,P00045,2,False
I0008996,T001821,P00078,3,False
I0008997,T001821,P00019,3,False
I0008998,T001821,P00106,1,False
I0008999,T001821,P00133,3,False
I0009000,T001822,P00083,3,False
I0009001,T001822,P00090,1,True
I0009002,T001822,P00005,3,False
I0009003,T001822,P00022,1,False
I0009004,T001823,P00148,2,True
I0009005,T001823,P00154,2,False
I0009006,T001823,P00022,3,False
I0009007,T001823,P00167,1,False
I0009008,T001823,P00001,2,True
I0009009,T001823,P00165,3,False
I0009010,T001823,P00095,1,False
I0009011,T001824,P00135,2,False
I0009012,T001824,P00122,1,False
I0009013,T001824,P00056,2,False
I0009014,T001824,P00084,2,True
I0009015,T001824,P00038,1,True
I0009016,T001825,P00161,3,False
I0009017,T001825,P00104,4,False
I0009018,T001825,P00063,2,False
I0009019,T001825,P00027,1,False
I0009020,T001826,P00095,4,False
I0009021,T001826,P00174,4,False
I0009022,T001826,P00023,4,False
I0009023,T001826,P00013,4,False
I0009024,T001827,P00119,2,False
I0009025,T001827,P00110,1,False
I0009026,T001827,P00173,2,False
I0009027,T001827,P00035,2,False
I0009028,T001827,P00063,2,False
I0009029,T001828,P00158,3,False
I0009030,T001828,P00155,2,False
I0009031,T001828,P00127,2,False
I0009032,T001828,P00127,2,False
I0009033,T001828,P00157,2,False
I0009034,T001828,P00176,2,False
I0009035,T001828,P00167,1,False
I0009036,T001829,P00118,2,False
I0009037,T001829,P00008,1,False
I0009038,T001829,P00122,2,False
I0009039,T001829,P00120,2,False
I0009040,T001829,P00143,2,False
I0009041,T001829,P00073,1,False
I0009042,T001830,P00108,2,False
I0009043,T001830,P00091,1,False
I0009044,T001830,P00079,2,False
I0009045,T001830,P00090,1,False
I0009046,T001830,P00077,1,False
I0009047,T001830,P00020,2,False
I0009048,T001831,P00160,1,False
I0009049,T001831,P00009,1,False
I0009050,T001831,P00147,2,False
I0009051,T001832,P00039,1,False
I0009052,T001832,P00075,3,False
I0009053,T001832,P00068,2,False
I0009054,T001832,P00063,3,False
I0009055,T001832,P00086,3,False
I0009056,T001832,P00169,2,False
I0009057,T001832,P00094,1,False
I0009058,T001833,P00010,3,False
I0009059,T001833,P00120,1,False
I0009060,T001833,P00147,1,False
I0009061,T001834,P00171,3,False
I0009062,T001834,P00108,1,False
I0009063,T001834,P00021,5,False
I0009064,T001834,P00177,5,False
I0009065,T001834,P00129,5,False
I0009066,T001834,P00152,4,False
I0009067,T001834,P00081,1,False
I0009068,T001835,P00056,4,False
I0009069,T001835,P00071,4,False
I0009070,T001835,P00110,1,False
I0009071,T001835,P00080,3,False
I0009072,T001835,P00121,4,False
I0009073,T001835,P00109,1,False
I0009074,T001835,P00131,4,False
I0009075,T001836,P00172,1,False
I0009076,T001836,P00141,1,False
I0009077,T001836,P00158,1,False
I0009078,T001836,P00096,1,False
I0009079,T001836,P00095,1,False
I0009080,T001836,P00088,1,False
I0009081,T001837,P00180,1,False
I0009082,T001837,P00178,1,False
I0009083,T001837,P00001,1,False
I0009084,T001837,P00148,1,False
I0009085,T001838,P00072,1,False
I0009086,T001838,P00175,1,False
I0009087,T001838,P00160,1,False
I0009088,T001838,P00045,1,False
I0009089,T001838,P00018,1,False
I0009090,T001839,P00137,1,False
I0009091,T001839,P00097,1,False
I0009092,T001839,P00079,1,False
I0009093,T001840,P00152,1,False
I0009094,T001840,P00065,1,False
I0009095,T001840,P00129,1,False
I0009096,T001840,P00043,1,False
I0009097,T001840,P00117,1,False
I0009098,T001840,P00078,1,False
I0009099,T001840,P00001,1,False
I0009100,T001841,P00124,2,False
I0009101,T001841,P00092,1,False
I0009102,T001841,P00138,4,False
I0009103,T001841,P00106,3,False
I0009104,T001841,P00128,4,False
I0009105,T001841,P00078,1,False
I0009106,T001841,P00053,1,False
I0009107,T001842,P00173,2,False
I0009108,T001842,P00003,2,False
I0009109,T001842,P00091,3,False
I0009110,T001842,P00051,3,False
I0009111,T001842,P00108,3,False
I0009112,T001842,P00137,1,False
I0009113,T001842,P00090,2,False
I0009114,T001843,P00178,1,False
I0009115,T001843,P00126,3,False
I0009116,T001843,P00088,1,False
I0009117,T001843,P00148,3,False
I0009118,T001844,P00093,1,False
I0009119,T001844,P00097,4,False
I0009120,T001844,P00089,2,False
I0009121,T001844,P00056,2,False
I0009122,T001844,P00025,2,False
I0009123,T001845,P00137,1,True
I0009124,T001845,P00067,4,True
I0009125,T001845,P00049,3,False
I0009126,T001845,P00033,2,False
I0009127,T001846,P00095,4,False
I0009128,T001846,P00062,1,False
I0009129,T001846,P00151,1,False
I0009130,T001846,P00045,1,False
I0009131,T001846,P00132,3,False
I0009132,T001846,P00040,4,False
I0009133,T001846,P00050,3,False
I0009134,T001847,P00023,2,False
I0009135,T001847,P00064,1,True
I0009136,T001847,P00086,3,False
I0009137,T001847,P00093,2,False
I0009138,T001847,P00014,1,False
I0009139,T001847,P00083,2,False
I0009140,T001848,P00116,2,False
I0009141,T001848,P00137,1,False
I0009142,T001848,P00172,3,False
I0009143,T001849,P00141,2,False
I0009144,T001849,P00170,2,False
I0009145,T001849,P00082,2,False
I0009146,T001849,P00105,3,False
I0009147,T001849,P00111,1,False
I0009148,T001849,P00079,2,False
I0009149,T001849,P00078,1,False
I0009150,T001850,P00040,1,False
I0009151,T001850,P00107,3,False
I0009152,T001850,P00176,1,False
I0009153,T001850,P00159,1,False
I0009154,T001850,P00006,4,False
I0009155,T001851,P00024,1,False
I0009156,T001851,P00016,2,False
I0009157,T001851,P00041,3,False
I0009158,T001851,P00035,1,False
I0009159,T001851,P00104,2,False
I0009160,T001851,P00107,2,False
I0009161,T001851,P00039,1,False
I0009162,T001852,P00044,4,False
I0009163,T001852,P00159,4,False
I0009164,T001852,P00038,1,False
I0009165,T001852,P00136,2,False
I0009166,T001852,P00162,3,False
I0009167,T001852,P00128,1,False
I0009168,T001853,P00059,2,False
I0009169,T001853,P00170,3,False
I0009170,T001853,P00127,2,False
I0009171,T001853,P00034,4,False
I0009172,T001853,P00013,2,False
I0009173,T001853,P00041,2,False
I0009174,T001853,P00008,1,False
I0009175,T001854,P00087,4,False
I0009176,T001854,P00033,3,False
I0009177,T001854,P00049,4,False
I0009178,T001854,P00032,2,False
I0009179,T001854,P00157,3,False
I0009180,T001854,P00023,3,False
I0009181,T001854,P00086,2,False
I0009182,T001855,P00162,4,False
I0009183,T001855,P00005,4,False
I0009184,T001855,P00012,3,False
I0009185,T001855,P00142,1,False
I0009186,T001856,P00123,2,False
I0009187,T001856,P00116,2,False
I0009188,T001856,P00178,3,False
I0009189,T001856,P00088,1,False
I0009190,T001856,P00149,1,False
I0009191,T001857,P00101,3,False
I0009192,T001857,P00067,1,False
I0009193,T001857,P00010,1,False
I0009194,T001857,P00100,2,False
I0009195,T001857,P00161,2,False
I0009196,T001857,P00111,1,False
I0009197,T001858,P00089,2,False
I0009198,T001858,P00179,3,False
I0009199,T001858,P00160,1,False
I0009200,T001858,P00019,1,False
I0009201,T001858,P00100,3,False
I0009202,T001858,P00014,2,False
I0009203,T001859,P00026,3,False
I0009204,T001859,P00050,3,False
I0009205,T001859,P00098,1,False
I0009206,T001860,P00158,1,False
I0009207,T001860,P00055,1,False
I0009208,T001860,P00054,2,False
I0009209,T001860,P00032,2,False
I0009210,T001860,P00134,2,False
I0009211,T001860,P00063,1,False
I0009212,T001860,P00146,2,False
I0009213,T001861,P00145,1,False
I0009214,T001861,P00093,1,False
I0009215,T001861,P00079,2,False
I0009216,T001861,P00033,1,False
I0009217,T001861,P00151,2,False
I0009218,T001861,P00024,2,False
I0009219,T001862,P00033,2,False
I0009220,T001862,P00127,1,False
I0009221,T001862,P00143,2,False
I0009222,T001862,P00131,2,False
I0009223,T001863,P00170,1,False
I0009224,T001863,P00041,1,False
I0009225,T001863,P00138,1,False
I0009226,T001863,P00029,1,False
I0009227,T001863,P00040,1,False
I0009228,T001864,P00132,2,False
I0009229,T001864,P00110,2,False
I0009230,T001864,P00175,2,False
I0009231,T001864,P00125,2,False
I0009232,T001864,P00164,2,False
I0009233,T001864,P00129,1,False
I0009234,T001864,P00157,2,False
I0009235,T001865,P00072,2,False
I0009236,T001865,P00148,2,False
I0009237,T001865,P00086,1,False
I0009238,T001865,P00021,1,False
I0009239,T001865,P00092,1,False
I0009240,T001866,P00176,2,False
I0009241,T001866,P00154,1,False
I0009242,T001866,P00129,2,False
I0009243,T001866,P00071,2,False
I0009244,T001866,P00071,1,False
I0009245,T001867,P00099,1,False
I0009246,T001867,P00110,2,False
I0009247,T001867,P00083,1,False
I0009248,T001867,P00167,1,False
I0009249,T001867,P00158,2,False
I0009250,T001867,P00109,2,False
I0009251,T001867,P00086,1,False
I0009252,T001868,P00080,1,False
I0009253,T001868,P00157,2,False
I0009254,T001868,P00113,3,False
I0009255,T001868,P00154,2,False
I0009256,T001868,P00061,3,False
I0009257,T001868,P00003,1,False
I0009258,T001869,P00048,1,False
I0009259,T001869,P00029,2,False
I0009260,T001869,P00050,1,False
I0009261,T001869,P00022,3,False
I0009262,T001869,P00084,3,False
I0009263,T001869,P00122,3,False
I0009264,T001869,P00164,1,False
I0009265,T001870,P00135,2,False
I0009266,T001870,P00139,3,False
I0009267,T001870,P00056,2,False
I0009268,T001870,P00170,3,False
I0009269,T001871,P00168,1,False
I0009270,T001871,P00022,1,False
I0009271,T001871,P00071,1,True
I0009272,T001871,P00053,1,False
I0009273,T001871,P00077,1,False
I0009274,T001871,P00019,1,False
I0009275,T001872,P00135,1,False
I0009276,T001872,P00103,1,True
I0009277,T001872,P00027,1,False
I0009278,T001872,P00084,1,True
I0009279,T001872,P00070,1,False
I0009280,T001873,P00158,2,False
I0009281,T001873,P00125,2,False
I0009282,T001873,P00104,1,False
I0009283,T001874,P00154,1,False
I0009284,T001874,P00136,1,False
I0009285,T001874,P00105,1,False
I0009286,T001875,P00044,1,False
I0009287,T001875,P00092,1,False
I0009288,T001875,P00167,1,False
I0009289,T001876,P00088,1,False
I0009290,T001876,P00141,1,False
I0009291,T001876,P00023,1,False
I0009292,T001876,P00099,1,False
I0009293,T001876,P00107,1,False
I0009294,T001876,P00056,1,False
I0009295,T001877,P00001,1,False
I0009296,T001877,P00144,1,False
I0009297,T001877,P00124,1,False
I0009298,T001877,P00022,1,False
I0009299,T001877,P00156,1,False
I0009300,T001877,P00117,1,False
I0009301,T001878,P00079,3,False
I0009302,T001878,P00043,2,False
I0009303,T001878,P00053,3,False
I0009304,T001879,P00173,1,False
I0009305,T001879,P00133,3,False
I0009306,T001879,P00087,3,False
I0009307,T001879,P00147,2,False
I0009308,T001879,P00070,2,False
I0009309,T001879,P00114,2,False
I0009310,T001879,P00090,2,False
I0009311,T001880,P00005,2,False
I0009312,T001880,P00084,2,False
I0009313,T001880,P00157,2,False
I0009314,T001880,P00167,3,False
I0009315,T001880,P00054,3,False
I0009316,T001880,P00079,1,False
I0009317,T001881,P00001,5,False
I0009318,T001881,P00069,5,False
I0009319,T001881,P00014,4,False
I0009320,T001881,P00104,2,False
I0009321,T001882,P00093,5,False
I0009322,T001882,P00119,4,False
I0009323,T001882,P00032,1,False
I0009324,T001882,P00170,1,False
I0009325,T001883,P00117,2,False
I0009326,T001883,P00074,5,False
I0009327,T001883,P00068,2,False
I0009328,T001883,P00170,1,False
I0009329,T001883,P00169,3,False
I0009330,T001883,P00178,5,False
I0009331,T001884,P00120,5,False
I0009332,T001884,P00087,4,False
I0009333,T001884,P00066,1,False
I0009334,T001884,P00058,3,False
I0009335,T001884,P00070,4,False
I0009336,T001885,P00159,3,False
I0009337,T001885,P00039,2,False
I0009338,T001885,P00038,3,False
I0009339,T001885,P00096,3,False
I0009340,T001886,P00154,3,False
I0009341,T001886,P00125,3,False
I0009342,T001886,P00129,1,False
I0009343,T001886,P00168,4,False
I0009344,T001886,P00104,1,False
I0009345,T001886,P00040,3,False
I0009346,T001887,P00043,2,False
I0009347,T001887,P00055,3,False
I0009348,T001887,P00114,1,False
I0009349,T001887,P00077,1,False
I0009350,T001887,P00120,1,False
I0009351,T001887,P00065,4,False
I0009352,T001888,P00075,1,False
I0009353,T001888,P00143,3,False
I0009354,T001888,P00082,5,False
I0009355,T001888,P00088,1,False
I0009356,T001889,P00096,4,False
I0009357,T001889,P00010,1,False
I0009358,T001889,P00119,1,False
I0009359,T001889,P00049,5,False
I0009360,T001889,P00100,1,False
I0009361,T001890,P00174,1,False
I0009362,T001890,P00169,1,False
I0009363,T001890,P00027,4,False
I0009364,T001890,P00010,4,False
I0009365,T001890,P00118,5,False
I0009366,T001890,P00166,3,False
I0009367,T001890,P00148,1,False
I0009368,T001891,P00081,3,False
I0009369,T001891,P00175,1,False
I0009370,T001891,P00102,2,False
I0009371,T001891,P00029,3,False
I0009372,T001891,P00149,2,False
I0009373,T001891,P00171,5,False
I0009374,T001891,P00150,4,False
I0009375,T001892,P00110,4,False
I0009376,T001892,P00062,3,False
I0009377,T001892,P00173,3,False
I0009378,T001892,P00135,5,False
I0009379,T001893,P00055,2,False
I0009380,T001893,P00089,1,False
I0009381,T001893,P00050,1,False
I0009382,T001894,P00120,3,False
I0009383,T001894,P00043,4,False
I0009384,T001894,P00163,3,False
I0009385,T001894,P00158,2,False
I0009386,T001894,P00111,4,False
I0009387,T001894,P00173,2,False
I0009388,T001894,P00081,4,False
I0009389,T001895,P00017,3,False
I0009390,T001895,P00134,1,False
I0009391,T001895,P00051,1,False
I0009392,T001895,P00171,1,False
I0009393,T001895,P00117,2,False
I0009394,T001895,P00094,4,False
I0009395,T001896,P00007,2,False
I0009396,T001896,P00088,2,False
I0009397,T001896,P00172,4,False
I0009398,T001896,P00061,4,False
I0009399,T001896,P00152,3,False
I0009400,T001896,P00018,2,False
I0009401,T001897,P00043,1,False
I0009402,T001897,P00068,3,False
I0009403,T001897,P00169,1,False
I0009404,T001897,P00083,1,False
I0009405,T001898,P00126,3,False
I0009406,T001898,P00140,3,False
I0009407,T001898,P00038,2,True
I0009408,T001898,P00159,2,False
I0009409,T001898,P00101,2,False
I0009410,T001898,P00116,2,False
I0009411,T001898,P00162,3,False
I0009412,T001899,P00096,3,False
I0009413,T001899,P00082,2,False
I0009414,T001899,P00074,1,False
I0009415,T001899,P00029,3,True
I0009416,T001900,P00098,2,False
I0009417,T001900,P00049,3,False
I0009418,T001900,P00005,3,False
I0009419,T001900,P00087,1,False
I0009420,T001901,P00110,3,True
I0009421,T001901,P00078,1,False
I0009422,T001901,P00138,2,False
I0009423,T001901,P00128,1,False
I0009424,T001901,P00067,2,True
I0009425,T001901,P00172,1,False
I0009426,T001902,P00083,1,False
I0009427,T001902,P00016,1,True
I0009428,T001902,P00029,1,True
I0009429,T001902,P00114,1,True
I0009430,T001903,P00001,1,True
I0009431,T001903,P00102,1,False
I0009432,T001903,P00120,1,True
I0009433,T001903,P00012,1,False
I0009434,T001904,P00037,3,False
I0009435,T001904,P00001,4,False
I0009436,T001904,P00108,4,False
I0009437,T001904,P00177,1,False
I0009438,T001904,P00163,4,False
I0009439,T001904,P00048,1,False
I0009440,T001905,P00135,4,False
I0009441,T001905,P00144,1,False
I0009442,T001905,P00169,3,False
I0009443,T001905,P00027,4,False
I0009444,T001905,P00148,2,False
I0009445,T001905,P00012,2,False
I0009446,T001905,P00172,2,False
I0009447,T001906,P00066,4,False
I0009448,T001906,P00120,3,False
I0009449,T001906,P00028,1,False
I0009450,T001906,P00103,1,False
I0009451,T001906,P00083,2,False
I0009452,T001906,P00156,1,False
I0009453,T001907,P00125,1,False
I0009454,T001907,P00059,3,False
I0009455,T001907,P00034,3,False
I0009456,T001907,P00170,1,False
I0009457,T001907,P00153,4,False
I0009458,T001907,P00175,1,False
I0009459,T001907,P00032,1,False
I0009460,T001908,P00003,2,False
I0009461,T001908,P00071,1,False
I0009462,T001908,P00031,2,False
I0009463,T001908,P00064,1,False
I0009464,T001908,P00154,1,False
I0009465,T001908,P00164,2,False
I0009466,T001909,P00001,1,False
I0009467,T001909,P00045,1,False
I0009468,T001909,P00109,1,False
I0009469,T001909,P00141,2,False
I0009470,T001909,P00094,2,False
I0009471,T001909,P00132,1,False
I0009472,T001910,P00140,1,False
I0009473,T001910,P00129,2,False
I0009474,T001910,P00050,1,False
I0009475,T001910,P00002,2,False
I0009476,T001910,P00093,2,False
I0009477,T001911,P00065,1,False
I0009478,T001911,P00147,1,False
I0009479,T001911,P00177,1,False
I0009480,T001911,P00032,1,True
I0009481,T001911,P00042,1,False
I0009482,T001912,P00063,1,False
I0009483,T001912,P00023,1,False
I0009484,T001912,P00095,1,False
I0009485,T001912,P00145,1,False
I0009486,T001912,P00057,1,True
I0009487,T001912,P00155,1,False
I0009488,T001912,P00026,1,False
I0009489,T001913,P00147,3,False
I0009490,T001913,P00019,2,False
I0009491,T001913,P00065,4,False
I0009492,T001914,P00139,2,False
I0009493,T001914,P00163,5,False
I0009494,T001914,P00152,3,False
I0009495,T001914,P00054,2,False
I0009496,T001914,P00115,4,True
I0009497,T001915,P00118,4,False
I0009498,T001915,P00171,4,False
I0009499,T001915,P00016,1,True
I0009500,T001915,P00100,3,True
I0009501,T001915,P00058,3,True
I0009502,T001915,P00084,5,True
I0009503,T001916,P00164,4,False
I0009504,T001916,P00061,1,False
I0009505,T001916,P00059,2,False
I0009506,T001917,P00068,3,False
I0009507,T001917,P00030,1,False
I0009508,T001917,P00078,5,False
I0009509,T001917,P00072,5,False
I0009510,T001917,P00012,5,False
I0009511,T001917,P00078,4,False
I0009512,T001918,P00024,3,False
I0009513,T001918,P00100,1,False
I0009514,T001918,P00088,3,False
I0009515,T001918,P00042,4,False
I0009516,T001918,P00014,4,False
I0009517,T001918,P00153,5,False
I0009518,T001918,P00093,5,False
I0009519,T001919,P00124,3,True
I0009520,T001919,P00122,2,False
I0009521,T001919,P00079,2,False
I0009522,T001920,P00119,1,False
I0009523,T001920,P00132,3,False
I0009524,T001920,P00117,1,False
I0009525,T001920,P00043,2,False
I0009526,T001920,P00175,3,False
I0009527,T001921,P00053,3,False
I0009528,T001921,P00003,3,False
I0009529,T001921,P00130,2,True
I0009530,T001922,P00018,1,False
I0009531,T001922,P00133,1,False
I0009532,T001922,P00105,3,False
I0009533,T001922,P00122,1,False
I0009534,T001922,P00160,2,False
I0009535,T001922,P00113,2,False
I0009536,T001923,P00168,1,False
I0009537,T001923,P00146,3,False
I0009538,T001923,P00105,1,False
I0009539,T001924,P00048,3,False
I0009540,T001924,P00114,1,False
I0009541,T001924,P00172,1,False
I0009542,T001924,P00015,2,False
I0009543,T001924,P00062,2,False
I0009544,T001924,P00032,1,False
I0009545,T001924,P00142,3,False
I0009546,T001925,P00139,3,False
I0009547,T001925,P00043,2,False
I0009548,T001925,P00052,1,False
I0009549,T001925,P00060,1,False
I0009550,T001925,P00176,1,False
I0009551,T001925,P00014,1,False
I0009552,T001926,P00006,4,False
I0009553,T001926,P00008,4,True
I0009554,T001926,P00145,3,False
I0009555,T001926,P00059,1,False
I0009556,T001926,P00103,5,True
I0009557,T001926,P00089,2,False
I0009558,T001927,P00036,5,False
I0009559,T001927,P00079,1,False
I0009560,T001927,P00035,5,False
I0009561,T001927,P00088,2,False
I0009562,T001927,P00124,1,True
