item_id,transaction_id,product_id,quantity,is_organic_purchased
I0009009,T001797,P00249,1,False
I0009010,T001797,P00188,1,False
I0009011,T001798,P00242,2,False
I0009012,T001798,P00030,2,False
I0009013,T001798,P00116,1,False
I0009014,T001799,P00195,2,False
I0009015,T001799,P00078,2,False
I0009016,T001799,P00212,1,False
I0009017,T001799,P00028,2,False
I0009018,T001799,P00035,1,False
I0009019,T001799,P00018,1,False
I0009020,T001800,P00186,1,False
I0009021,T001800,P00091,1,False
I0009022,T001800,P00191,1,False
I0009023,T001800,P00077,2,False
I0009024,T001800,P00148,3,False
I0009025,T001800,P00243,1,False
I0009026,T001800,P00118,3,False
I0009027,T001801,P00243,3,False
I0009028,T001801,P00236,3,False
I0009029,T001801,P00118,5,False
I0009030,T001801,P00217,3,False
I0009031,T001801,P00232,3,False
I0009032,T001801,P00131,2,False
I0009033,T001801,P00178,2,False
I0009034,T001802,P00145,1,False
I0009035,T001802,P00208,3,False
I0009036,T001802,P00058,3,False
I0009037,T001803,P00021,3,False
I0009038,T001803,P00048,2,False
I0009039,T001803,P00123,4,False
I0009040,T001803,P00118,4,False
I0009041,T001803,P00217,4,False
I0009042,T001804,P00274,1,False
I0009043,T001804,P00193,1,False
I0009044,T001804,P00272,3,False
I0009045,T001804,P00176,4,False
I0009046,T001804,P00046,4,False
I0009047,T001804,P00155,5,False
I0009048,T001805,P00201,5,False
I0009049,T001805,P00261,1,False
I0009050,T001805,P00141,3,False
I0009051,T001805,P00018,5,False
I0009052,T001805,P00030,2,False
I0009053,T001805,P00173,5,False
I0009054,T001805,P00206,2,False
I0009055,T001806,P00290,1,False
I0009056,T001806,P00108,1,False
I0009057,T001806,P00133,1,False
I0009058,T001807,P00056,1,False
I0009059,T001807,P00060,1,False
I0009060,T001807,P00030,1,False
I0009061,T001807,P00037,1,False
I0009062,T001807,P00211,1,False
I0009063,T001807,P00262,1,False
I0009064,T001808,P00183,1,False
I0009065,T001808,P00061,1,False
I0009066,T001808,P00027,1,False
I0009067,T001808,P00102,1,False
I0009068,T001809,P00254,2,False
I0009069,T001809,P00005,3,False
I0009070,T001809,P00170,3,False
I0009071,T001809,P00280,2,False
I0009072,T001809,P00295,4,False
I0009073,T001810,P00073,1,False
I0009074,T001810,P00145,4,False
I0009075,T001810,P00131,3,False
I0009076,T001810,P00229,3,False
I0009077,T001810,P00198,1,False
I0009078,T001810,P00151,2,False
I0009079,T001810,P00299,2,False
I0009080,T001811,P00130,4,False
I0009081,T001811,P00093,1,False
I0009082,T001811,P00135,4,False
I0009083,T001811,P00041,4,False
I0009084,T001811,P00094,4,False
I0009085,T001811,P00173,1,False
I0009086,T001811,P00139,3,False
I0009087,T001812,P00229,4,False
I0009088,T001812,P00258,4,False
I0009089,T001812,P00278,4,False
I0009090,T001812,P00241,3,False
I0009091,T001812,P00151,3,False
I0009092,T001812,P00169,3,False
I0009093,T001813,P00143,1,False
I0009094,T001813,P00060,2,False
I0009095,T001813,P00298,2,False
I0009096,T001813,P00213,1,False
I0009097,T001814,P00107,3,False
I0009098,T001814,P00193,2,False
I0009099,T001814,P00265,1,False
I0009100,T001814,P00057,2,False
I0009101,T001814,P00143,3,False
I0009102,T001814,P00151,4,False
I0009103,T001814,P00125,4,False
I0009104,T001815,P00036,3,False
I0009105,T001815,P00210,4,False
I0009106,T001815,P00070,2,False
I0009107,T001816,P00015,4,False
I0009108,T001816,P00172,3,False
I0009109,T001816,P00266,1,False
I0009110,T001816,P00162,2,False
I0009111,T001816,P00053,4,False
I0009112,T001816,P00018,2,False
I0009113,T001817,P00110,4,True
I0009114,T001817,P00091,4,False
I0009115,T001817,P00035,4,False
I0009116,T001818,P00234,3,False
I0009117,T001818,P00215,2,False
I0009118,T001818,P00033,1,False
I0009119,T001818,P00067,1,False
I0009120,T001818,P00108,1,False
I0009121,T001819,P00040,2,False
I0009122,T001819,P00153,2,False
I0009123,T001819,P00262,2,False
I0009124,T001819,P00263,2,False
I0009125,T001819,P00193,1,False
I0009126,T001819,P00182,2,False
I0009127,T001820,P00015,1,False
I0009128,T001820,P00283,3,False
I0009129,T001820,P00268,1,False
I0009130,T001820,P00174,1,False
I0009131,T001820,P00039,1,False
I0009132,T001820,P00268,3,False
I0009133,T001820,P00277,2,False
I0009134,T001821,P00140,2,False
I0009135,T001821,P00270,2,False
I0009136,T001821,P00090,3,False
I0009137,T001821,P00257,1,False
I0009138,T001821,P00273,2,False
I0009139,T001821,P00230,1,False
I0009140,T001821,P00169,1,False
I0009141,T001822,P00277,3,False
I0009142,T001822,P00236,1,False
I0009143,T001822,P00086,1,False
I0009144,T001822,P00082,1,False
I0009145,T001823,P00065,2,False
I0009146,T001823,P00247,3,False
I0009147,T001823,P00200,1,False
I0009148,T001823,P00219,3,False
I0009149,T001823,P00174,1,False
I0009150,T001824,P00015,3,False
I0009151,T001824,P00125,1,False
I0009152,T001824,P00004,3,False
I0009153,T001824,P00248,2,False
I0009154,T001824,P00288,1,False
I0009155,T001824,P00138,2,False
I0009156,T001825,P00137,3,False
I0009157,T001825,P00189,4,False
I0009158,T001825,P00125,3,False
I0009159,T001825,P00218,2,False
I0009160,T001826,P00029,3,False
I0009161,T001826,P00170,2,True
I0009162,T001826,P00174,3,False
I0009163,T001827,P00065,4,False
I0009164,T001827,P00113,2,False
I0009165,T001827,P00088,3,False
I0009166,T001828,P00173,2,False
I0009167,T001828,P00211,3,False
I0009168,T001828,P00115,3,False
I0009169,T001828,P00231,2,False
I0009170,T001828,P00020,2,False
I0009171,T001829,P00276,1,False
I0009172,T001829,P00185,3,False
I0009173,T001829,P00216,3,False
I0009174,T001829,P00147,2,False
I0009175,T001829,P00236,1,False
I0009176,T001829,P00271,2,False
I0009177,T001829,P00176,2,False
I0009178,T001830,P00136,3,False
I0009179,T001830,P00221,2,False
I0009180,T001830,P00117,1,False
I0009181,T001830,P00096,3,False
I0009182,T001830,P00092,3,False
I0009183,T001830,P00037,3,False
I0009184,T001830,P00084,2,False
I0009185,T001831,P00239,3,False
I0009186,T001831,P00225,1,False
I0009187,T001831,P00006,3,False
I0009188,T001831,P00217,1,False
I0009189,T001831,P00123,3,False
I0009190,T001831,P00135,2,False
I0009191,T001831,P00299,3,False
I0009192,T001832,P00166,1,False
I0009193,T001832,P00031,1,False
I0009194,T001832,P00066,3,False
I0009195,T001832,P00025,1,False
I0009196,T001832,P00126,3,False
I0009197,T001832,P00262,1,False
I0009198,T001832,P00061,1,False
I0009199,T001833,P00193,1,False
I0009200,T001833,P00279,1,False
I0009201,T001833,P00127,2,False
I0009202,T001834,P00281,1,False
I0009203,T001834,P00020,3,False
I0009204,T001834,P00009,1,False
I0009205,T001834,P00188,1,False
I0009206,T001834,P00106,2,False
I0009207,T001835,P00252,1,False
I0009208,T001835,P00262,2,False
I0009209,T001835,P00037,2,False
I0009210,T001835,P00196,2,False
I0009211,T001835,P00221,2,False
I0009212,T001835,P00237,2,False
I0009213,T001836,P00176,2,False
I0009214,T001836,P00189,1,False
I0009215,T001836,P00176,2,False
I0009216,T001836,P00123,2,False
I0009217,T001836,P00069,1,False
I0009218,T001836,P00227,1,False
I0009219,T001836,P00154,2,False
I0009220,T001837,P00115,2,False
I0009221,T001837,P00083,2,False
I0009222,T001837,P00068,2,False
I0009223,T001837,P00074,1,False
I0009224,T001837,P00233,1,False
I0009225,T001837,P00039,2,False
I0009226,T001837,P00161,1,False
I0009227,T001838,P00192,2,False
I0009228,T001838,P00152,2,False
I0009229,T001838,P00164,1,False
I0009230,T001838,P00031,1,False
I0009231,T001838,P00021,1,False
I0009232,T001839,P00030,1,False
I0009233,T001839,P00186,3,False
I0009234,T001839,P00124,1,False
I0009235,T001839,P00047,1,False
I0009236,T001839,P00146,2,False
I0009237,T001840,P00120,2,False
I0009238,T001840,P00012,3,False
I0009239,T001840,P00129,1,False
I0009240,T001840,P00091,3,False
I0009241,T001840,P00046,3,False
I0009242,T001840,P00020,2,False
I0009243,T001841,P00293,2,False
I0009244,T001841,P00299,3,False
I0009245,T001841,P00032,3,False
I0009246,T001841,P00014,2,False
I0009247,T001841,P00245,3,False
I0009248,T001841,P00130,1,False
I0009249,T001842,P00155,2,False
I0009250,T001842,P00005,1,False
I0009251,T001842,P00284,3,False
I0009252,T001842,P00045,1,False
I0009253,T001842,P00105,2,False
I0009254,T001843,P00110,1,True
I0009255,T001843,P00091,1,False
I0009256,T001843,P00219,1,True
I0009257,T001843,P00045,1,False
I0009258,T001844,P00060,1,False
I0009259,T001844,P00014,1,True
I0009260,T001844,P00045,1,False
I0009261,T001845,P00270,1,False
I0009262,T001845,P00285,1,False
I0009263,T001845,P00297,2,False
I0009264,T001845,P00212,2,False
I0009265,T001846,P00294,1,False
I0009266,T001846,P00295,1,False
I0009267,T001846,P00263,1,False
I0009268,T001847,P00201,1,False
I0009269,T001847,P00049,2,False
I0009270,T001847,P00078,1,False
I0009271,T001847,P00221,2,False
I0009272,T001847,P00251,1,False
I0009273,T001848,P00006,1,False
I0009274,T001848,P00281,1,False
I0009275,T001848,P00059,2,False
I0009276,T001849,P00123,1,False
I0009277,T001849,P00082,1,False
I0009278,T001849,P00128,2,False
I0009279,T001850,P00266,1,False
I0009280,T001850,P00201,1,False
I0009281,T001850,P00030,1,False
I0009282,T001850,P00233,1,False
I0009283,T001850,P00079,1,False
I0009284,T001851,P00039,1,False
I0009285,T001851,P00107,1,False
I0009286,T001851,P00202,1,False
I0009287,T001851,P00101,1,False
I0009288,T001852,P00029,1,False
I0009289,T001852,P00226,1,False
I0009290,T001852,P00097,1,False
I0009291,T001853,P00177,3,False
I0009292,T001853,P00144,2,False
I0009293,T001853,P00204,2,False
I0009294,T001854,P00112,3,False
I0009295,T001854,P00237,1,False
I0009296,T001854,P00015,2,False
I0009297,T001854,P00056,3,False
I0009298,T001855,P00287,4,False
I0009299,T001855,P00102,2,False
I0009300,T001855,P00094,2,False
I0009301,T001856,P00274,4,False
I0009302,T001856,P00151,3,False
I0009303,T001856,P00278,5,False
I0009304,T001856,P00283,2,False
I0009305,T001856,P00088,2,False
I0009306,T001857,P00253,2,False
I0009307,T001857,P00073,5,False
I0009308,T001857,P00167,5,False
I0009309,T001857,P00073,3,False
I0009310,T001857,P00282,3,False
I0009311,T001857,P00141,3,False
I0009312,T001857,P00162,1,False
I0009313,T001858,P00160,2,False
I0009314,T001858,P00121,4,False
I0009315,T001858,P00254,2,False
I0009316,T001858,P00281,4,False
I0009317,T001859,P00273,1,False
I0009318,T001859,P00017,3,False
I0009319,T001859,P00121,4,False
I0009320,T001859,P00131,4,False
I0009321,T001860,P00137,1,False
I0009322,T001860,P00202,2,False
I0009323,T001860,P00252,1,False
I0009324,T001860,P00067,1,False
I0009325,T001860,P00205,2,False
I0009326,T001860,P00055,4,False
I0009327,T001861,P00205,1,False
I0009328,T001861,P00063,3,False
I0009329,T001861,P00184,5,False
I0009330,T001861,P00155,1,False
I0009331,T001861,P00263,1,False
I0009332,T001861,P00057,3,False
I0009333,T001862,P00092,5,False
I0009334,T001862,P00058,3,False
I0009335,T001862,P00110,4,False
I0009336,T001862,P00036,1,False
I0009337,T001862,P00213,5,False
I0009338,T001862,P00196,1,False
I0009339,T001863,P00039,1,False
I0009340,T001863,P00265,2,False
I0009341,T001863,P00205,1,False
I0009342,T001863,P00171,3,False
I0009343,T001863,P00174,3,False
I0009344,T001863,P00195,3,False
I0009345,T001864,P00131,1,True
I0009346,T001864,P00256,2,True
I0009347,T001864,P00046,2,True
I0009348,T001864,P00014,1,True
I0009349,T001864,P00149,3,False
I0009350,T001864,P00140,3,False
I0009351,T001864,P00162,2,False
I0009352,T001865,P00218,1,False
I0009353,T001865,P00005,1,True
I0009354,T001865,P00004,1,True
I0009355,T001865,P00048,3,False
I0009356,T001865,P00212,3,False
I0009357,T001865,P00071,1,False
I0009358,T001866,P00193,3,False
I0009359,T001866,P00242,2,False
I0009360,T001866,P00065,3,False
I0009361,T001866,P00051,3,True
I0009362,T001866,P00228,3,False
I0009363,T001866,P00107,2,False
I0009364,T001866,P00272,1,False
I0009365,T001867,P00016,1,False
I0009366,T001867,P00209,1,False
I0009367,T001867,P00017,1,False
I0009368,T001867,P00036,1,False
I0009369,T001867,P00211,1,False
I0009370,T001868,P00271,1,False
I0009371,T001868,P00288,1,False
I0009372,T001868,P00097,1,False
I0009373,T001868,P00238,1,False
I0009374,T001868,P00008,1,False
I0009375,T001869,P00172,1,False
I0009376,T001869,P00157,1,True
I0009377,T001869,P00182,1,True
I0009378,T001869,P00146,1,False
I0009379,T001869,P00220,1,False
I0009380,T001869,P00151,1,True
I0009381,T001869,P00044,1,True
I0009382,T001870,P00244,1,False
I0009383,T001870,P00087,1,True
I0009384,T001870,P00007,1,False
I0009385,T001870,P00213,1,False
I0009386,T001871,P00157,1,True
I0009387,T001871,P00297,1,True
I0009388,T001871,P00164,1,False
I0009389,T001871,P00120,1,False
I0009390,T001871,P00061,1,False
I0009391,T001872,P00250,1,False
I0009392,T001872,P00024,1,False
I0009393,T001872,P00047,4,False
I0009394,T001872,P00007,4,False
I0009395,T001872,P00285,1,False
I0009396,T001872,P00065,3,False
I0009397,T001872,P00173,4,False
I0009398,T001873,P00139,3,False
I0009399,T001873,P00287,3,False
I0009400,T001873,P00047,3,False
I0009401,T001874,P00077,1,False
I0009402,T001874,P00110,2,False
I0009403,T001874,P00087,2,False
I0009404,T001874,P00184,2,False
I0009405,T001874,P00252,1,False
I0009406,T001875,P00167,2,False
I0009407,T001875,P00141,2,False
I0009408,T001875,P00242,1,False
I0009409,T001875,P00043,2,False
I0009410,T001875,P00266,1,False
I0009411,T001875,P00034,2,False
I0009412,T001876,P00002,1,False
I0009413,T001876,P00296,1,False
I0009414,T001876,P00060,1,False
I0009415,T001877,P00196,1,False
I0009416,T001877,P00053,5,True
I0009417,T001877,P00259,2,False
I0009418,T001877,P00031,5,False
I0009419,T001877,P00235,3,True
I0009420,T001878,P00280,3,False
I0009421,T001878,P00095,2,False
I0009422,T001878,P00255,4,False
I0009423,T001878,P00150,5,False
I0009424,T001878,P00254,4,False
I0009425,T001878,P00003,1,False
I0009426,T001878,P00241,5,False
I0009427,T001879,P00125,2,False
I0009428,T001879,P00172,1,False
I0009429,T001879,P00081,1,False
I0009430,T001879,P00285,1,False
I0009431,T001879,P00282,2,False
I0009432,T001880,P00300,1,False
I0009433,T001880,P00210,4,False
I0009434,T001880,P00211,1,False
I0009435,T001880,P00076,5,False
I0009436,T001880,P00221,3,False
I0009437,T001880,P00105,5,False
I0009438,T001880,P00111,5,False
I0009439,T001881,P00008,1,False
I0009440,T001881,P00242,1,False
I0009441,T001881,P00011,2,True
I0009442,T001882,P00032,3,False
I0009443,T001882,P00263,3,True
I0009444,T001882,P00214,3,False
I0009445,T001882,P00223,3,True
I0009446,T001882,P00116,1,False
I0009447,T001882,P00019,2,False
I0009448,T001882,P00018,3,False
I0009449,T001883,P00259,2,False
I0009450,T001883,P00080,3,True
I0009451,T001883,P00223,2,True
I0009452,T001883,P00156,3,False
I0009453,T001883,P00226,2,True
I0009454,T001884,P00175,2,False
I0009455,T001884,P00163,2,False
I0009456,T001884,P00069,2,False
I0009457,T001884,P00242,2,False
I0009458,T001884,P00185,3,False
I0009459,T001885,P00139,2,False
I0009460,T001885,P00245,3,False
I0009461,T001885,P00180,1,False
I0009462,T001885,P00021,1,False
I0009463,T001885,P00158,2,False
I0009464,T001885,P00068,1,False
I0009465,T001886,P00116,1,False
I0009466,T001886,P00111,2,True
I0009467,T001886,P00200,3,False
I0009468,T001886,P00177,2,False
I0009469,T001886,P00191,4,False
I0009470,T001886,P00115,2,False
I0009471,T001886,P00006,5,False
I0009472,T001887,P00117,2,False
I0009473,T001887,P00045,2,False
I0009474,T001887,P00264,2,False
I0009475,T001887,P00076,1,False
I0009476,T001887,P00140,2,False
I0009477,T001887,P00205,2,False
I0009478,T001888,P00013,1,False
I0009479,T001888,P00184,1,False
I0009480,T001888,P00205,1,False
I0009481,T001888,P00107,1,False
I0009482,T001888,P00070,1,False
I0009483,T001888,P00223,1,False
I0009484,T001888,P00112,1,False
I0009485,T001889,P00267,1,False
I0009486,T001889,P00239,1,False
I0009487,T001889,P00113,1,False
I0009488,T001889,P00091,1,False
I0009489,T001890,P00120,1,False
I0009490,T001890,P00242,1,False
I0009491,T001890,P00004,1,False
I0009492,T001891,P00006,3,False
I0009493,T001891,P00102,2,False
I0009494,T001891,P00120,2,False
I0009495,T001891,P00064,5,False
I0009496,T001891,P00264,2,False
I0009497,T001891,P00274,3,False
I0009498,T001892,P00250,5,False
I0009499,T001892,P00007,3,False
I0009500,T001892,P00238,2,False
I0009501,T001892,P00226,1,False
I0009502,T001892,P00269,3,False
I0009503,T001893,P00009,4,False
I0009504,T001893,P00152,3,False
I0009505,T001893,P00183,3,False
I0009506,T001893,P00155,2,False
I0009507,T001893,P00050,3,False
I0009508,T001893,P00251,2,False
I0009509,T001893,P00238,2,False
I0009510,T001894,P00220,3,False
I0009511,T001894,P00272,2,False
I0009512,T001894,P00105,2,False
I0009513,T001894,P00068,3,False
I0009514,T001894,P00285,1,False
I0009515,T001894,P00293,1,False
I0009516,T001894,P00114,3,False
I0009517,T001895,P00112,3,False
I0009518,T001895,P00109,1,False
I0009519,T001895,P00191,1,False
I0009520,T001895,P00122,1,False
I0009521,T001895,P00049,3,False
I0009522,T001895,P00262,2,False
I0009523,T001895,P00298,3,False
I0009524,T001896,P00016,1,False
I0009525,T001896,P00170,1,False
I0009526,T001896,P00203,2,False
I0009527,T001897,P00207,3,False
I0009528,T001897,P00235,1,False
I0009529,T001897,P00153,2,False
I0009530,T001898,P00119,3,False
I0009531,T001898,P00172,1,False
I0009532,T001898,P00159,1,False
I0009533,T001899,P00053,2,False
I0009534,T001899,P00181,3,False
I0009535,T001899,P00206,1,False
I0009536,T001899,P00227,2,False
I0009537,T001900,P00132,3,False
I0009538,T001900,P00173,3,False
I0009539,T001900,P00148,1,False
I0009540,T001900,P00103,3,False
I0009541,T001900,P00289,2,False
I0009542,T001900,P00165,3,False
I0009543,T001900,P00147,2,False
I0009544,T001901,P00241,1,False
I0009545,T001901,P00263,2,False
I0009546,T001901,P00112,1,False
I0009547,T001902,P00240,1,False
I0009548,T001902,P00195,1,False
I0009549,T001902,P00114,1,False
I0009550,T001902,P00180,1,False
I0009551,T001903,P00232,3,False
I0009552,T001903,P00289,2,False
I0009553,T001903,P00034,4,False
I0009554,T001903,P00201,1,False
I0009555,T001903,P00050,5,False
I0009556,T001903,P00064,1,False
I0009557,T001903,P00006,3,False
I0009558,T001904,P00227,2,False
I0009559,T001904,P00079,4,False
I0009560,T001904,P00159,3,False
I0009561,T001905,P00264,3,False
I0009562,T001905,P00186,3,False
I0009563,T001905,P00047,4,False
I0009564,T001905,P00221,1,False
I0009565,T001905,P00012,5,False
I0009566,T001905,P00102,4,False
I0009567,T001906,P00287,1,False
I0009568,T001906,P00008,3,False
I0009569,T001906,P00180,4,False
I0009570,T001906,P00127,3,False
I0009571,T001906,P00215,4,False
I0009572,T001907,P00030,3,False
I0009573,T001907,P00067,1,False
I0009574,T001907,P00170,4,False
I0009575,T001907,P00224,3,False
I0009576,T001907,P00045,2,False
I0009577,T001907,P00227,3,False
I0009578,T001907,P00231,4,False
I0009579,T001908,P00126,3,False
I0009580,T001908,P00182,1,False
I0009581,T001908,P00207,3,False
I0009582,T001908,P00110,1,False
I0009583,T001908,P00203,2,False
I0009584,T001909,P00024,4,False
I0009585,T001909,P00144,4,False
I0009586,T001909,P00085,3,False
I0009587,T001909,P00114,3,False
I0009588,T001910,P00271,4,False
I0009589,T001910,P00169,2,False
I0009590,T001910,P00058,2,False
I0009591,T001910,P00053,3,False
I0009592,T001910,P00200,1,False
I0009593,T001911,P00003,1,False
I0009594,T001911,P00108,3,False
I0009595,T001911,P00159,4,False
I0009596,T001912,P00207,2,False
I0009597,T001912,P00226,2,True
I0009598,T001912,P00236,2,True
I0009599,T001912,P00299,1,False
I0009600,T001912,P00042,2,False
I0009601,T001912,P00042,1,False
I0009602,T001913,P00295,2,False
I0009603,T001913,P00161,2,True
I0009604,T001913,P00283,2,True
I0009605,T001913,P00258,1,True
I0009606,T001914,P00063,2,False
I0009607,T001914,P00267,1,True
I0009608,T001914,P00111,1,True
I0009609,T001914,P00191,1,False
I0009610,T001914,P00279,2,False
I0009611,T001915,P00115,2,False
I0009612,T001915,P00162,1,False
I0009613,T001915,P00014,1,True
I0009614,T001916,P00006,1,False
I0009615,T001916,P00016,1,False
I0009616,T001916,P00095,2,False
I0009617,T001916,P00182,2,True
I0009618,T001916,P00049,1,True
I0009619,T001916,P00192,1,False
I0009620,T001916,P00198,1,False
I0009621,T001917,P00173,1,False
I0009622,T001917,P00295,1,False
I0009623,T001917,P00114,1,False
I0009624,T001917,P00273,1,False
I0009625,T001917,P00042,1,False
I0009626,T001918,P00004,1,False
I0009627,T001918,P00160,1,False
I0009628,T001918,P00105,1,False
I0009629,T001918,P00286,1,False
I0009630,T001918,P00009,1,False
I0009631,T001918,P00052,1,False
I0009632,T001919,P00039,1,False
I0009633,T001919,P00144,1,False
I0009634,T001919,P00084,1,False
I0009635,T001919,P00022,1,False
I0009636,T001920,P00038,1,False
I0009637,T001920,P00254,1,False
I0009638,T001920,P00268,1,False
I0009639,T001920,P00198,1,False
I0009640,T001920,P00230,1,False
I0009641,T001920,P00277,1,False
I0009642,T001921,P00213,1,False
I0009643,T001921,P00017,1,False
I0009644,T001921,P00031,1,False
I0009645,T001921,P00190,1,False
I0009646,T001922,P00278,1,False
I0009647,T001922,P00063,2,False
I0009648,T001922,P00118,5,False
I0009649,T001923,P00094,3,False
I0009650,T001923,P00183,5,False
I0009651,T001923,P00261,4,False
I0009652,T001924,P00078,2,False
I0009653,T001924,P00059,3,False
I0009654,T001924,P00175,5,False
I0009655,T001924,P00221,5,False
I0009656,T001924,P00259,5,False
I0009657,T001924,P00054,1,False
I0009658,T001925,P00208,5,False
I0009659,T001925,P00025,3,False
I0009660,T001925,P00184,1,False
I0009661,T001925,P00177,2,False
I0009662,T001925,P00046,1,False
I0009663,T001925,P00073,1,False
I0009664,T001925,P00112,4,False
I0009665,T001926,P00007,3,False
I0009666,T001926,P00131,4,False
I0009667,T001926,P00022,1,False
I0009668,T001926,P00256,1,False
I0009669,T001926,P00132,1,False
I0009670,T001926,P00283,2,False
I0009671,T001926,P00140,4,False
I0009672,T001927,P00018,4,False
I0009673,T001927,P00068,4,False
I0009674,T001927,P00135,3,False
I0009675,T001927,P00204,4,False
I0009676,T001927,P00286,2,False
I0009677,T001927,P00280,3,True
I0009678,T001927,P00293,1,False
I0009679,T001928,P00157,2,True
I0009680,T001928,P00009,3,True
I0009681,T001928,P00184,4,False
I0009682,T001929,P00162,2,False
I0009683,T001929,P00274,3,False
I0009684,T001929,P00233,4,True
I0009685,T001929,P00200,1,False
I0009686,T001930,P00050,4,False
I0009687,T001930,P00147,4,True
I0009688,T001930,P00072,4,False
I0009689,T001931,P00164,1,False
I0009690,T001931,P00069,4,False
I0009691,T001931,P00067,4,False
I0009692,T001931,P00199,1,True
I0009693,T001931,P00062,4,False
I0009694,T001931,P00199,2,True
I0009695,T001931,P00277,4,False
I0009696,T001932,P00024,1,False
I0009697,T001932,P00203,3,False
I0009698,T001932,P00194,2,False
I0009699,T001932,P00255,4,False
I0009700,T001932,P00152,1,False
I0009701,T001932,P00081,1,False
I0009702,T001933,P00045,2,False
I0009703,T001933,P00166,2,False
I0009704,T001933,P00141,2,False
I0009705,T001933,P00104,3,False
I0009706,T001934,P00267,3,False
I0009707,T001934,P00268,3,False
I0009708,T001934,P00200,1,False
I0009709,T001935,P00174,2,False
I0009710,T001935,P00005,3,False
I0009711,T001935,P00117,3,False
I0009712,T001936,P00212,1,False
I0009713,T001936,P00169,2,False
I0009714,T001936,P00148,2,False
I0009715,T001936,P00125,2,False
I0009716,T001936,P00065,1,False
I0009717,T001937,P00139,3,False
I0009718,T001937,P00116,1,False
I0009719,T001937,P00142,1,False
I0009720,T001937,P00144,1,False
I0009721,T001937,P00276,4,False
I0009722,T001937,P00263,2,False
I0009723,T001937,P00136,2,False
I0009724,T001938,P00050,1,False
I0009725,T001938,P00219,1,False
I0009726,T001938,P00117,1,False
I0009727,T001938,P00112,1,False
I0009728,T001939,P00056,1,False
I0009729,T001939,P00022,1,False
I0009730,T001939,P00078,1,False
I0009731,T001939,P00084,1,False
I0009732,T001939,P00177,1,False
I0009733,T001939,P00266,1,False
I0009734,T001939,P00112,1,False
I0009735,T001940,P00178,1,False
I0009736,T001940,P00214,1,False
I0009737,T001940,P00154,1,False
I0009738,T001940,P00101,1,False
I0009739,T001940,P00077,1,False
I0009740,T001941,P00104,1,False
I0009741,T001941,P00060,1,False
I0009742,T001941,P00239,1,False
I0009743,T001941,P00284,1,False
I0009744,T001941,P00170,1,False
I0009745,T001942,P00004,2,False
I0009746,T001942,P00226,2,False
I0009747,T001942,P00243,2,False
I0009748,T001942,P00195,2,False
I0009749,T001943,P00280,2,False
I0009750,T001943,P00154,2,False
I0009751,T001943,P00257,2,False
I0009752,T001943,P00041,3,False
I0009753,T001943,P00067,1,False
I0009754,T001943,P00242,2,False
I0009755,T001943,P00107,1,False
I0009756,T001944,P00191,2,False
I0009757,T001944,P00203,2,False
I0009758,T001944,P00049,1,False
I0009759,T001945,P00135,2,False
I0009760,T001945,P00002,1,False
I0009761,T001945,P00008,4,False
I0009762,T001945,P00042,3,False
I0009763,T001945,P00147,3,False
I0009764,T001946,P00160,2,False
I0009765,T001946,P00105,1,False
I0009766,T001946,P00036,3,False
I0009767,T001946,P00246,1,False
I0009768,T001946,P00063,3,False
I0009769,T001946,P00186,1,False
I0009770,T001947,P00231,1,False
I0009771,T001947,P00222,3,False
I0009772,T001947,P00240,1,False
I0009773,T001947,P00048,1,False
I0009774,T001947,P00024,3,False
I0009775,T001947,P00106,3,False
I0009776,T001947,P00155,1,False
I0009777,T001948,P00212,1,False
I0009778,T001948,P00272,1,False
I0009779,T001948,P00244,4,False
I0009780,T001948,P00028,2,False
I0009781,T001948,P00060,3,False
I0009782,T001948,P00294,2,False
I0009783,T001948,P00256,3,True
I0009784,T001949,P00066,4,True
I0009785,T001949,P00148,1,False
I0009786,T001949,P00108,2,False
I0009787,T001949,P00061,2,False
I0009788,T001949,P00086,2,False
I0009789,T001949,P00118,3,True
I0009790,T001949,P00136,1,True
I0009791,T001950,P00231,2,False
I0009792,T001950,P00061,3,False
I0009793,T001950,P00269,2,False
I0009794,T001950,P00203,4,False
I0009795,T001950,P00159,4,False
I0009796,T001951,P00211,2,False
I0009797,T001951,P00206,1,False
I0009798,T001951,P00002,3,False
I0009799,T001951,P00231,2,False
I0009800,T001951,P00072,1,False
I0009801,T001951,P00282,1,False
I0009802,T001952,P00298,1,False
I0009803,T001952,P00258,2,False
I0009804,T001952,P00276,1,False
I0009805,T001953,P00219,2,False
I0009806,T001953,P00111,3,False
I0009807,T001953,P00106,1,False
I0009808,T001953,P00006,2,False
I0009809,T001954,P00086,3,False
I0009810,T001954,P00019,2,False
I0009811,T001954,P00206,3,False
I0009812,T001954,P00204,1,False
I0009813,T001954,P00140,3,False
I0009814,T001954,P00181,1,False
I0009815,T001954,P00049,1,False
I0009816,T001955,P00142,1,True
I0009817,T001955,P00058,1,False
I0009818,T001955,P00222,1,False
I0009819,T001955,P00051,1,True
I0009820,T001955,P00134,1,False
I0009821,T001955,P00061,1,False
I0009822,T001955,P00200,1,False
I0009823,T001956,P00158,1,False
I0009824,T001956,P00193,1,False
I0009825,T001956,P00271,1,False
I0009826,T001957,P00283,3,False
I0009827,T001957,P00294,3,False
I0009828,T001957,P00086,1,False
I0009829,T001957,P00127,4,False
