transaction_id,customer_id,transaction_date,transaction_time
T004151,C0193,2024-01-28,08:30:00
T004152,C0194,2024-01-22,21:00:00
T004153,C0194,2024-01-26,07:30:00
T004154,C0194,2024-01-23,21:30:00
T004155,C0195,2024-01-23,18:30:00
T004156,C0195,2024-01-22,09:00:00
T004157,C0195,2024-01-25,19:00:00
T004158,C0196,2024-01-23,21:30:00
T004159,C0196,2024-01-22,18:30:00
T004160,C0196,2024-01-24,18:00:00
T004161,C0197,2024-01-25,18:00:00
T004162,C0197,2024-01-24,17:00:00
T004163,C0197,2024-01-27,18:30:00
T004164,C0197,2024-01-23,08:00:00
T004165,C0197,2024-01-22,17:30:00
T004166,C0198,2024-01-23,21:30:00
T004167,C0198,2024-01-26,08:00:00
T004168,C0198,2024-01-24,19:00:00
T004169,C0199,2024-01-26,08:00:00
T004170,C0199,2024-01-22,17:30:00
T004171,C0199,2024-01-23,19:00:00
T004172,C0200,2024-01-27,10:00:00
T004173,C0201,2024-01-28,10:00:00
T004174,C0201,2024-01-24,17:30:00
T004175,C0202,2024-01-27,07:00:00
T004176,C0203,2024-01-25,18:30:00
T004177,C0203,2024-01-23,07:00:00
T004178,C0203,2024-01-27,20:30:00
T004179,C0203,2024-01-28,08:30:00
T004180,C0204,2024-01-23,21:00:00
T004181,C0204,2024-01-24,10:30:00
T004182,C0204,2024-01-26,08:30:00
T004183,C0204,2024-01-25,08:00:00
T004184,C0204,2024-01-28,19:00:00
T004185,C0205,2024-01-25,09:00:00
T004186,C0205,2024-01-28,19:30:00
T004187,C0206,2024-01-23,19:00:00
T004188,C0206,2024-01-25,10:30:00
T004189,C0206,2024-01-26,08:00:00
T004190,C0206,2024-01-27,18:30:00
T004191,C0207,2024-01-23,20:30:00
T004192,C0207,2024-01-25,07:00:00
T004193,C0207,2024-01-22,10:00:00
T004194,C0207,2024-01-26,07:30:00
T004195,C0208,2024-01-24,10:30:00
T004196,C0208,2024-01-25,20:30:00
T004197,C0208,2024-01-27,17:30:00
T004198,C0209,2024-01-27,19:30:00
T004199,C0210,2024-01-27,07:30:00
T004200,C0210,2024-01-26,07:00:00
T004201,C0210,2024-01-24,08:00:00
T004202,C0210,2024-01-25,19:30:00
T004203,C0211,2024-01-24,19:30:00
T004204,C0211,2024-01-22,18:30:00
T004205,C0211,2024-01-27,19:30:00
T004206,C0211,2024-01-23,17:30:00
T004207,C0211,2024-01-28,21:30:00
T004208,C0212,2024-01-23,09:30:00
T004209,C0212,2024-01-25,19:00:00
T004210,C0213,2024-01-27,19:00:00
T004211,C0213,2024-01-26,19:00:00
T004212,C0214,2024-01-28,17:00:00
T004213,C0214,2024-01-23,08:00:00
T004214,C0214,2024-01-27,10:00:00
T004215,C0215,2024-01-23,07:30:00
T004216,C0215,2024-01-22,20:30:00
T004217,C0215,2024-01-28,10:30:00
T004218,C0215,2024-01-24,21:00:00
T004219,C0216,2024-01-22,10:00:00
T004220,C0216,2024-01-24,09:00:00
T004221,C0216,2024-01-27,09:30:00
T004222,C0216,2024-01-28,09:00:00
T004223,C0217,2024-01-27,07:00:00
T004224,C0217,2024-01-24,08:30:00
T004225,C0217,2024-01-26,17:30:00
T004226,C0217,2024-01-25,19:00:00
T004227,C0217,2024-01-22,20:00:00
T004228,C0218,2024-01-24,18:00:00
T004229,C0219,2024-01-23,18:00:00
T004230,C0219,2024-01-22,19:00:00
T004231,C0219,2024-01-28,21:30:00
T004232,C0220,2024-01-23,07:00:00
T004233,C0220,2024-01-22,07:30:00
T004234,C0221,2024-01-22,09:00:00
T004235,C0221,2024-01-25,07:30:00
T004236,C0221,2024-01-23,07:30:00
T004237,C0221,2024-01-27,20:30:00
T004238,C0222,2024-01-25,19:00:00
T004239,C0223,2024-01-25,10:00:00
T004240,C0223,2024-01-22,10:30:00
T004241,C0223,2024-01-27,21:30:00
T004242,C0223,2024-01-24,21:00:00
T004243,C0223,2024-01-23,08:30:00
T004244,C0224,2024-01-27,08:00:00
T004245,C0224,2024-01-26,10:00:00
T004246,C0224,2024-01-22,08:30:00
T004247,C0224,2024-01-23,07:30:00
T004248,C0225,2024-01-28,10:00:00
T004249,C0226,2024-01-24,19:00:00
T004250,C0226,2024-01-23,17:00:00
T004251,C0227,2024-01-27,19:30:00
T004252,C0227,2024-01-26,10:30:00
T004253,C0227,2024-01-22,17:00:00
T004254,C0227,2024-01-23,21:30:00
T004255,C0228,2024-01-25,17:30:00
T004256,C0228,2024-01-23,08:30:00
T004257,C0229,2024-01-27,09:00:00
T004258,C0229,2024-01-26,10:30:00
T004259,C0230,2024-01-23,21:00:00
T004260,C0230,2024-01-27,10:30:00
T004261,C0230,2024-01-24,10:30:00
T004262,C0230,2024-01-28,17:00:00
T004263,C0230,2024-01-26,10:30:00
T004264,C0231,2024-01-28,17:00:00
T004265,C0231,2024-01-25,10:30:00
T004266,C0231,2024-01-27,21:00:00
T004267,C0232,2024-01-26,18:00:00
T004268,C0232,2024-01-25,19:30:00
T004269,C0232,2024-01-28,09:30:00
T004270,C0232,2024-01-24,19:30:00
T004271,C0232,2024-01-23,20:00:00
T004272,C0233,2024-01-26,20:00:00
T004273,C0233,2024-01-25,19:30:00
T004274,C0233,2024-01-24,20:00:00
T004275,C0234,2024-01-25,10:00:00
T004276,C0234,2024-01-23,21:30:00
T004277,C0235,2024-01-27,17:00:00
T004278,C0235,2024-01-28,20:30:00
T004279,C0235,2024-01-25,18:00:00
T004280,C0236,2024-01-28,08:00:00
T004281,C0236,2024-01-24,07:30:00
T004282,C0236,2024-01-26,18:00:00
T004283,C0236,2024-01-23,07:30:00
T004284,C0236,2024-01-22,21:00:00
T004285,C0237,2024-01-27,17:30:00
T004286,C0237,2024-01-23,19:00:00
T004287,C0237,2024-01-28,10:30:00
T004288,C0237,2024-01-26,20:30:00
T004289,C0238,2024-01-22,21:30:00
T004290,C0239,2024-01-27,21:00:00
T004291,C0239,2024-01-22,21:00:00
T004292,C0239,2024-01-24,10:30:00
T004293,C0239,2024-01-28,18:30:00
T004294,C0240,2024-01-27,08:30:00
T004295,C0240,2024-01-28,10:30:00
T004296,C0240,2024-01-23,08:00:00
T004297,C0240,2024-01-26,19:00:00
T004298,C0240,2024-01-22,09:30:00
T004299,C0241,2024-01-25,19:00:00
T004300,C0241,2024-01-24,19:30:00
T004301,C0242,2024-01-25,20:30:00
T004302,C0243,2024-01-23,08:00:00
T004303,C0243,2024-01-22,18:30:00
T004304,C0243,2024-01-27,07:30:00
T004305,C0243,2024-01-28,18:30:00
T004306,C0244,2024-01-22,18:30:00
T004307,C0244,2024-01-28,10:30:00
T004308,C0244,2024-01-25,09:00:00
T004309,C0244,2024-01-26,17:30:00
T004310,C0244,2024-01-24,20:00:00
T004311,C0245,2024-01-23,17:00:00
T004312,C0245,2024-01-24,09:30:00
T004313,C0245,2024-01-28,19:30:00
T004314,C0245,2024-01-26,09:30:00
T004315,C0245,2024-01-25,09:30:00
T004316,C0246,2024-01-27,19:30:00
T004317,C0246,2024-01-24,09:00:00
T004318,C0247,2024-01-25,21:00:00
T004319,C0248,2024-01-27,10:30:00
T004320,C0249,2024-01-25,19:30:00
T004321,C0249,2024-01-26,09:00:00
T004322,C0249,2024-01-28,07:30:00
T004323,C0249,2024-01-24,08:00:00
T004324,C0250,2024-01-27,17:30:00
T004325,C0250,2024-01-23,17:30:00
T004326,C0251,2024-01-28,21:30:00
T004327,C0251,2024-01-22,17:00:00
T004328,C0252,2024-01-22,18:00:00
T004329,C0253,2024-01-27,10:00:00
T004330,C0253,2024-01-26,18:30:00
T004331,C0253,2024-01-22,07:00:00
T004332,C0254,2024-01-27,07:00:00
T004333,C0254,2024-01-23,09:00:00
T004334,C0254,2024-01-24,10:30:00
T004335,C0255,2024-01-28,17:30:00
T004336,C0255,2024-01-25,09:30:00
T004337,C0256,2024-01-22,19:00:00
T004338,C0256,2024-01-26,09:30:00
T004339,C0256,2024-01-23,07:00:00
T004340,C0256,2024-01-24,17:00:00
T004341,C0257,2024-01-25,08:00:00
T004342,C0258,2024-01-25,20:00:00
T004343,C0258,2024-01-23,07:30:00
T004344,C0258,2024-01-24,09:00:00
T004345,C0258,2024-01-22,09:00:00
T004346,C0258,2024-01-26,17:30:00
T004347,C0259,2024-01-27,17:30:00
T004348,C0259,2024-01-25,09:00:00
T004349,C0259,2024-01-26,17:30:00
T004350,C0260,2024-01-24,17:30:00
T004351,C0260,2024-01-28,08:30:00
T004352,C0260,2024-01-27,07:30:00
T004353,C0260,2024-01-25,20:30:00
T004354,C0261,2024-01-24,08:00:00
T004355,C0261,2024-01-28,07:00:00
T004356,C0261,2024-01-27,07:00:00
T004357,C0262,2024-01-28,18:00:00
T004358,C0262,2024-01-25,09:00:00
T004359,C0262,2024-01-27,19:00:00
T004360,C0262,2024-01-24,07:00:00
T004361,C0263,2024-01-27,20:00:00
T004362,C0263,2024-01-26,17:30:00
T004363,C0263,2024-01-25,17:30:00
T004364,C0263,2024-01-22,20:30:00
T004365,C0264,2024-01-25,17:30:00
T004366,C0264,2024-01-24,20:00:00
T004367,C0265,2024-01-23,20:30:00
T004368,C0265,2024-01-22,07:00:00
T004369,C0265,2024-01-27,09:30:00
T004370,C0266,2024-01-27,08:00:00
T004371,C0266,2024-01-28,21:30:00
T004372,C0266,2024-01-26,20:00:00
T004373,C0266,2024-01-22,10:30:00
T004374,C0266,2024-01-24,09:00:00
T004375,C0267,2024-01-23,17:00:00
T004376,C0267,2024-01-28,07:00:00
T004377,C0268,2024-01-28,07:30:00
T004378,C0268,2024-01-23,09:30:00
T004379,C0269,2024-01-28,10:00:00
T004380,C0269,2024-01-26,20:30:00
T004381,C0269,2024-01-25,18:00:00
T004382,C0270,2024-01-24,19:00:00
T004383,C0270,2024-01-28,19:00:00
T004384,C0270,2024-01-22,17:30:00
T004385,C0270,2024-01-26,20:00:00
T004386,C0271,2024-01-25,21:30:00
T004387,C0271,2024-01-28,09:30:00
T004388,C0271,2024-01-22,07:00:00
T004389,C0272,2024-01-25,20:30:00
T004390,C0272,2024-01-28,20:30:00
T004391,C0272,2024-01-27,08:00:00
T004392,C0272,2024-01-24,07:30:00
T004393,C0272,2024-01-23,09:00:00
T004394,C0273,2024-01-28,20:30:00
T004395,C0273,2024-01-22,19:30:00
T004396,C0274,2024-01-24,10:30:00
T004397,C0274,2024-01-26,18:30:00
T004398,C0274,2024-01-22,10:30:00
T004399,C0274,2024-01-25,19:00:00
T004400,C0274,2024-01-27,08:30:00
T004401,C0275,2024-01-27,17:00:00
T004402,C0276,2024-01-22,19:30:00
T004403,C0276,2024-01-24,21:00:00
T004404,C0277,2024-01-22,10:00:00
T004405,C0277,2024-01-24,07:00:00
T004406,C0277,2024-01-25,07:00:00
T004407,C0278,2024-01-22,07:00:00
T004408,C0278,2024-01-24,10:00:00
T004409,C0279,2024-01-25,09:30:00
T004410,C0279,2024-01-23,17:30:00
T004411,C0279,2024-01-22,20:30:00
T004412,C0280,2024-01-23,09:00:00
T004413,C0280,2024-01-24,19:30:00
T004414,C0280,2024-01-25,20:30:00
T004415,C0281,2024-01-23,20:30:00
T004416,C0281,2024-01-24,20:30:00
T004417,C0282,2024-01-24,10:30:00
T004418,C0282,2024-01-23,09:00:00
T004419,C0283,2024-01-22,19:00:00
T004420,C0283,2024-01-24,07:30:00
T004421,C0283,2024-01-25,17:00:00
T004422,C0284,2024-01-24,19:00:00
T004423,C0284,2024-01-26,07:00:00
T004424,C0284,2024-01-28,19:00:00
T004425,C0285,2024-01-25,20:00:00
T004426,C0285,2024-01-23,10:30:00
T004427,C0285,2024-01-28,18:30:00
T004428,C0285,2024-01-22,17:30:00
T004429,C0285,2024-01-26,17:00:00
T004430,C0286,2024-01-23,17:00:00
T004431,C0286,2024-01-26,07:00:00
T004432,C0286,2024-01-28,20:00:00
T004433,C0287,2024-01-28,18:30:00
T004434,C0287,2024-01-23,10:00:00
T004435,C0287,2024-01-22,18:00:00
T004436,C0287,2024-01-26,18:00:00
T004437,C0288,2024-01-24,20:30:00
T004438,C0288,2024-01-28,21:30:00
T004439,C0288,2024-01-25,20:00:00
T004440,C0288,2024-01-26,17:00:00
T004441,C0289,2024-01-26,18:30:00
T004442,C0289,2024-01-28,07:30:00
T004443,C0289,2024-01-24,21:00:00
T004444,C0289,2024-01-22,20:00:00
T004445,C0290,2024-01-27,17:00:00
T004446,C0290,2024-01-24,19:30:00
T004447,C0290,2024-01-23,08:00:00
T004448,C0291,2024-01-28,20:30:00
T004449,C0291,2024-01-26,08:30:00
T004450,C0292,2024-01-28,21:30:00
T004451,C0292,2024-01-24,21:30:00
T004452,C0293,2024-01-28,10:30:00
T004453,C0293,2024-01-26,18:00:00
T004454,C0294,2024-01-28,09:00:00
T004455,C0294,2024-01-25,10:00:00
T004456,C0294,2024-01-27,17:00:00
T004457,C0295,2024-01-26,10:30:00
T004458,C0295,2024-01-24,09:00:00
T004459,C0295,2024-01-23,10:00:00
T004460,C0296,2024-01-28,20:00:00
T004461,C0297,2024-01-27,19:00:00
T004462,C0297,2024-01-24,08:00:00
T004463,C0297,2024-01-23,08:30:00
T004464,C0298,2024-01-28,07:30:00
T004465,C0298,2024-01-25,08:00:00
T004466,C0298,2024-01-22,07:30:00
T004467,C0298,2024-01-26,07:00:00
T004468,C0299,2024-01-24,18:30:00
T004469,C0299,2024-01-26,20:30:00
T004470,C0299,2024-01-23,07:00:00
T004471,C0299,2024-01-28,21:30:00
T004472,C0300,2024-01-27,17:00:00
T004473,C0300,2024-01-25,18:30:00
T004474,C0300,2024-01-24,10:00:00
T004475,C0301,2024-01-26,08:30:00
T004476,C0302,2024-01-28,10:30:00
T004477,C0303,2024-01-25,09:00:00
T004478,C0303,2024-01-26,10:30:00
T004479,C0303,2024-01-23,21:00:00
T004480,C0304,2024-01-24,20:30:00
T004481,C0304,2024-01-22,21:00:00
T004482,C0304,2024-01-27,21:30:00
T004483,C0304,2024-01-25,10:30:00
T004484,C0304,2024-01-23,20:00:00
T004485,C0305,2024-01-24,18:00:00
T004486,C0306,2024-01-26,19:30:00
T004487,C0306,2024-01-22,07:30:00
T004488,C0306,2024-01-24,17:30:00
T004489,C0306,2024-01-23,20:30:00
T004490,C0306,2024-01-25,17:30:00
T004491,C0307,2024-01-28,21:00:00
T004492,C0307,2024-01-24,18:00:00
T004493,C0307,2024-01-25,17:00:00
T004494,C0307,2024-01-22,21:30:00
T004495,C0307,2024-01-26,20:00:00
T004496,C0308,2024-01-26,18:30:00
T004497,C0308,2024-01-22,08:00:00
T004498,C0308,2024-01-28,20:00:00
T004499,C0309,2024-01-28,18:30:00
T004500,C0309,2024-01-22,21:30:00
T004501,C0309,2024-01-25,07:30:00
T004502,C0309,2024-01-27,18:00:00
T004503,C0309,2024-01-24,08:00:00
T004504,C0310,2024-01-26,19:30:00
T004505,C0311,2024-01-25,18:00:00
T004506,C0311,2024-01-24,08:30:00
T004507,C0311,2024-01-26,20:00:00
T004508,C0311,2024-01-27,08:00:00
T004509,C0312,2024-01-25,20:30:00
T004510,C0312,2024-01-23,17:30:00
T004511,C0313,2024-01-26,08:00:00
T004512,C0313,2024-01-25,10:30:00
T004513,C0313,2024-01-28,08:30:00
T004514,C0313,2024-01-22,19:30:00
T004515,C0313,2024-01-24,21:00:00
T004516,C0314,2024-01-24,08:30:00
T004517,C0315,2024-01-27,17:00:00
T004518,C0315,2024-01-25,17:30:00
T004519,C0315,2024-01-22,19:30:00
T004520,C0316,2024-01-28,19:00:00
T004521,C0316,2024-01-26,09:30:00
T004522,C0317,2024-01-26,20:00:00
T004523,C0318,2024-01-25,19:00:00
T004524,C0318,2024-01-24,17:00:00
T004525,C0318,2024-01-28,21:30:00
T004526,C0318,2024-01-26,17:00:00
T004527,C0319,2024-01-28,21:30:00
T004528,C0319,2024-01-27,20:00:00
T004529,C0319,2024-01-24,18:30:00
T004530,C0319,2024-01-25,21:00:00
T004531,C0319,2024-01-23,18:30:00
T004532,C0320,2024-01-25,20:00:00
T004533,C0320,2024-01-24,08:30:00
T004534,C0321,2024-01-27,17:30:00
T004535,C0321,2024-01-26,10:30:00
T004536,C0321,2024-01-25,20:30:00
T004537,C0321,2024-01-28,21:30:00
T004538,C0321,2024-01-24,20:00:00
T004539,C0322,2024-01-26,21:00:00
T004540,C0322,2024-01-22,17:00:00
T004541,C0322,2024-01-28,09:30:00
T004542,C0322,2024-01-25,21:00:00
T004543,C0322,2024-01-24,08:30:00
T004544,C0323,2024-01-23,20:00:00
T004545,C0324,2024-01-26,18:30:00
T004546,C0324,2024-01-27,17:30:00
T004547,C0325,2024-01-28,20:00:00
T004548,C0325,2024-01-27,18:30:00
T004549,C0326,2024-01-24,07:30:00
T004550,C0326,2024-01-27,07:00:00
T004551,C0326,2024-01-26,08:00:00
T004552,C0327,2024-01-27,07:30:00
T004553,C0327,2024-01-26,21:00:00
T004554,C0328,2024-01-26,18:00:00
T004555,C0328,2024-01-25,21:00:00
T004556,C0328,2024-01-28,17:00:00
T004557,C0329,2024-01-27,08:00:00
T004558,C0330,2024-01-27,19:30:00
T004559,C0331,2024-01-27,09:30:00
T004560,C0331,2024-01-22,17:30:00
T004561,C0331,2024-01-28,17:00:00
T004562,C0332,2024-01-24,10:00:00
T004563,C0332,2024-01-22,19:00:00
T004564,C0332,2024-01-28,10:30:00
T004565,C0333,2024-01-24,18:00:00
T004566,C0333,2024-01-23,09:30:00
T004567,C0333,2024-01-27,19:00:00
T004568,C0334,2024-01-24,17:00:00
T004569,C0334,2024-01-28,20:30:00
T004570,C0334,2024-01-27,09:30:00
T004571,C0334,2024-01-26,08:00:00
T004572,C0334,2024-01-23,20:30:00
T004573,C0335,2024-01-24,17:00:00
T004574,C0335,2024-01-26,19:30:00
T004575,C0336,2024-01-24,10:30:00
T004576,C0336,2024-01-27,10:00:00
T004577,C0336,2024-01-22,18:30:00
T004578,C0336,2024-01-25,21:00:00
T004579,C0337,2024-01-27,21:30:00
T004580,C0337,2024-01-22,21:00:00
T004581,C0337,2024-01-28,07:00:00
T004582,C0337,2024-01-26,08:30:00
T004583,C0338,2024-01-28,09:30:00
T004584,C0338,2024-01-27,08:00:00
T004585,C0339,2024-01-27,20:30:00
T004586,C0339,2024-01-24,17:00:00
T004587,C0339,2024-01-26,10:30:00
T004588,C0340,2024-01-26,21:30:00
T004589,C0341,2024-01-27,08:00:00
T004590,C0341,2024-01-26,17:00:00
T004591,C0341,2024-01-22,10:00:00
T004592,C0341,2024-01-28,21:30:00
T004593,C0342,2024-01-26,19:30:00
T004594,C0342,2024-01-28,07:30:00
T004595,C0342,2024-01-23,17:30:00
T004596,C0342,2024-01-25,07:30:00
T004597,C0342,2024-01-24,17:00:00
T004598,C0343,2024-01-27,17:00:00
T004599,C0343,2024-01-24,17:00:00
T004600,C0344,2024-01-24,19:00:00
T004601,C0344,2024-01-28,20:00:00
T004602,C0345,2024-01-25,19:00:00
T004603,C0345,2024-01-24,10:00:00
T004604,C0345,2024-01-27,07:00:00
T004605,C0345,2024-01-23,18:30:00
T004606,C0346,2024-01-27,09:00:00
T004607,C0346,2024-01-26,07:30:00
T004608,C0346,2024-01-24,19:30:00
T004609,C0346,2024-01-22,10:30:00
T004610,C0346,2024-01-23,09:30:00
T004611,C0347,2024-01-28,09:30:00
T004612,C0347,2024-01-26,21:30:00
T004613,C0348,2024-01-24,21:30:00
T004614,C0348,2024-01-27,07:30:00
T004615,C0348,2024-01-26,21:00:00
T004616,C0349,2024-01-24,08:00:00
T004617,C0349,2024-01-26,17:30:00
T004618,C0349,2024-01-23,21:30:00
T004619,C0350,2024-01-25,09:30:00
T004620,C0350,2024-01-23,17:00:00
T004621,C0350,2024-01-22,19:00:00
T004622,C0351,2024-01-22,10:00:00
T004623,C0352,2024-01-28,10:30:00
T004624,C0352,2024-01-23,17:30:00
T004625,C0352,2024-01-27,10:30:00
T004626,C0352,2024-01-24,19:30:00
T004627,C0353,2024-01-27,20:30:00
T004628,C0353,2024-01-26,09:30:00
T004629,C0353,2024-01-28,09:00:00
T004630,C0354,2024-01-27,17:00:00
T004631,C0354,2024-01-24,17:00:00
T004632,C0354,2024-01-28,21:00:00
T004633,C0354,2024-01-26,09:30:00
T004634,C0354,2024-01-25,10:00:00
T004635,C0355,2024-01-25,07:30:00
T004636,C0356,2024-01-22,21:30:00
T004637,C0356,2024-01-28,19:00:00
T004638,C0356,2024-01-25,07:30:00
T004639,C0356,2024-01-27,20:30:00
T004640,C0357,2024-01-28,18:00:00
T004641,C0357,2024-01-25,07:30:00
T004642,C0358,2024-01-23,07:30:00
T004643,C0359,2024-01-26,09:00:00
T004644,C0359,2024-01-24,17:30:00
T004645,C0359,2024-01-23,21:00:00
T004646,C0359,2024-01-27,19:30:00
T004647,C0359,2024-01-25,18:30:00
T004648,C0360,2024-01-25,17:30:00
T004649,C0360,2024-01-24,08:00:00
T004650,C0360,2024-01-23,08:30:00
T004651,C0360,2024-01-28,09:00:00
T004652,C0361,2024-01-25,10:30:00
T004653,C0361,2024-01-22,08:00:00
T004654,C0361,2024-01-28,20:00:00
T004655,C0361,2024-01-24,09:00:00
T004656,C0361,2024-01-27,08:00:00
T004657,C0362,2024-01-27,08:00:00
T004658,C0362,2024-01-22,20:30:00
T004659,C0362,2024-01-25,09:00:00
T004660,C0363,2024-01-25,20:30:00
T004661,C0363,2024-01-23,08:30:00
T004662,C0363,2024-01-22,09:00:00
T004663,C0364,2024-01-27,20:00:00
T004664,C0364,2024-01-28,07:00:00
T004665,C0364,2024-01-23,20:30:00
T004666,C0364,2024-01-24,17:30:00
T004667,C0364,2024-01-26,21:30:00
T004668,C0365,2024-01-23,19:00:00
T004669,C0366,2024-01-23,21:30:00
T004670,C0366,2024-01-25,17:30:00
T004671,C0366,2024-01-27,09:00:00
T004672,C0366,2024-01-22,10:00:00
T004673,C0366,2024-01-26,21:00:00
T004674,C0367,2024-01-26,17:30:00
T004675,C0367,2024-01-22,20:00:00
T004676,C0367,2024-01-27,10:00:00
T004677,C0367,2024-01-24,17:30:00
T004678,C0367,2024-01-23,19:00:00
T004679,C0368,2024-01-23,07:00:00
T004680,C0368,2024-01-25,20:30:00
T004681,C0368,2024-01-28,20:00:00
T004682,C0368,2024-01-24,21:30:00
T004683,C0369,2024-01-27,20:30:00
T004684,C0369,2024-01-26,18:30:00
T004685,C0369,2024-01-23,09:00:00
T004686,C0369,2024-01-28,20:30:00
T004687,C0369,2024-01-22,09:00:00
T004688,C0370,2024-01-28,17:00:00
T004689,C0370,2024-01-22,07:00:00
T004690,C0370,2024-01-24,17:00:00
T004691,C0370,2024-01-23,18:30:00
T004692,C0370,2024-01-27,20:30:00
T004693,C0371,2024-01-28,21:30:00
T004694,C0371,2024-01-26,10:00:00
T004695,C0371,2024-01-25,20:00:00
T004696,C0372,2024-01-22,07:00:00
T004697,C0372,2024-01-27,17:00:00
T004698,C0372,2024-01-25,21:00:00
T004699,C0372,2024-01-23,07:00:00
T004700,C0372,2024-01-26,18:30:00
T004701,C0373,2024-01-24,07:30:00
T004702,C0373,2024-01-28,10:30:00
T004703,C0374,2024-01-28,10:00:00
T004704,C0374,2024-01-25,20:30:00
T004705,C0375,2024-01-22,21:00:00
T004706,C0375,2024-01-23,20:00:00
T004707,C0375,2024-01-26,21:30:00
T004708,C0375,2024-01-25,19:30:00
T004709,C0375,2024-01-24,20:00:00
T004710,C0376,2024-01-25,21:30:00
T004711,C0377,2024-01-22,09:30:00
T004712,C0378,2024-01-26,08:30:00
T004713,C0379,2024-01-23,21:00:00
T004714,C0379,2024-01-28,19:30:00
T004715,C0379,2024-01-26,07:30:00
T004716,C0380,2024-01-26,10:00:00
T004717,C0380,2024-01-22,07:30:00
T004718,C0381,2024-01-22,09:30:00
T004719,C0381,2024-01-27,08:30:00
T004720,C0381,2024-01-28,18:00:00
T004721,C0382,2024-01-23,20:00:00
T004722,C0382,2024-01-28,10:00:00
T004723,C0383,2024-01-24,10:00:00
T004724,C0383,2024-01-27,19:00:00
T004725,C0384,2024-01-27,17:00:00
T004726,C0385,2024-01-23,18:00:00
T004727,C0385,2024-01-28,21:00:00
T004728,C0385,2024-01-26,18:30:00
T004729,C0386,2024-01-23,20:00:00
T004730,C0386,2024-01-28,10:30:00
T004731,C0386,2024-01-25,07:00:00
T004732,C0386,2024-01-24,09:30:00
T004733,C0386,2024-01-27,18:00:00
T004734,C0387,2024-01-28,10:30:00
T004735,C0388,2024-01-22,17:00:00
T004736,C0388,2024-01-26,18:30:00
T004737,C0388,2024-01-23,10:30:00
T004738,C0388,2024-01-24,20:00:00
T004739,C0388,2024-01-25,19:00:00
T004740,C0389,2024-01-23,17:30:00
T004741,C0389,2024-01-25,09:30:00
T004742,C0389,2024-01-26,17:30:00
T004743,C0389,2024-01-22,08:00:00
T004744,C0389,2024-01-27,10:00:00
T004745,C0390,2024-01-28,17:30:00
T004746,C0390,2024-01-25,07:30:00
T004747,C0390,2024-01-23,19:00:00
T004748,C0390,2024-01-22,17:30:00
T004749,C0391,2024-01-25,09:30:00
T004750,C0391,2024-01-23,08:00:00
T004751,C0392,2024-01-27,18:00:00
T004752,C0392,2024-01-24,09:30:00
T004753,C0393,2024-01-22,18:30:00
T004754,C0393,2024-01-27,09:00:00
T004755,C0393,2024-01-25,21:00:00
T004756,C0393,2024-01-28,07:30:00
T004757,C0394,2024-01-28,20:30:00
T004758,C0394,2024-01-27,19:00:00
T004759,C0394,2024-01-26,07:00:00
T004760,C0395,2024-01-28,20:30:00
T004761,C0395,2024-01-22,10:30:00
T004762,C0396,2024-01-28,19:00:00
T004763,C0396,2024-01-22,20:00:00
T004764,C0396,2024-01-27,10:00:00
T004765,C0396,2024-01-26,20:00:00
T004766,C0396,2024-01-25,17:00:00
T004767,C0397,2024-01-28,19:00:00
T004768,C0397,2024-01-27,07:30:00
T004769,C0397,2024-01-22,17:00:00
T004770,C0397,2024-01-23,10:30:00
T004771,C0397,2024-01-26,18:30:00
T004772,C0398,2024-01-27,09:30:00
T004773,C0398,2024-01-26,10:00:00
T004774,C0398,2024-01-23,09:30:00
T004775,C0398,2024-01-25,09:00:00
T004776,C0398,2024-01-24,10:30:00
T004777,C0399,2024-01-27,21:00:00
T004778,C0399,2024-01-28,18:00:00
T004779,C0399,2024-01-26,10:30:00
T004780,C0399,2024-01-22,20:30:00
T004781,C0400,2024-01-24,10:00:00
T004782,C0400,2024-01-25,07:30:00
T004783,C0400,2024-01-22,18:30:00
T004784,C0400,2024-01-23,20:00:00
T004785,C0001,2024-02-03,18:00:00
T004786,C0001,2024-02-04,18:30:00
T004787,C0001,2024-01-30,07:30:00
T004788,C0001,2024-02-01,17:30:00
T004789,C0002,2024-02-02,07:00:00
T004790,C0002,2024-01-31,19:00:00
T004791,C0003,2024-02-04,09:00:00
T004792,C0003,2024-02-02,21:00:00
T004793,C0004,2024-02-04,19:00:00
T004794,C0004,2024-02-02,07:30:00
T004795,C0004,2024-02-03,20:00:00
T004796,C0004,2024-01-29,17:30:00
T004797,C0004,2024-01-30,20:00:00
T004798,C0005,2024-02-04,17:30:00
T004799,C0006,2024-02-01,09:00:00
T004800,C0006,2024-01-30,18:30:00
T004801,C0006,2024-02-02,07:30:00
T004802,C0007,2024-01-30,21:00:00
T004803,C0008,2024-01-29,17:00:00
T004804,C0008,2024-02-01,21:30:00
T004805,C0008,2024-02-03,20:00:00
T004806,C0008,2024-02-04,19:30:00
T004807,C0008,2024-02-02,20:30:00
T004808,C0009,2024-01-29,18:30:00
T004809,C0009,2024-02-04,07:30:00
T004810,C0010,2024-02-03,20:00:00
T004811,C0010,2024-02-01,21:00:00
T004812,C0010,2024-02-04,08:30:00
T004813,C0010,2024-01-31,10:30:00
T004814,C0010,2024-02-02,17:00:00
T004815,C0011,2024-02-01,10:30:00
